ticker,ticker3
field,return
date,
2000-01-03,8.875399999999999
2000-01-04,-8.431
2000-01-05,1.4634
2000-01-06,-8.6538
2000-01-07,4.7368
2000-01-10,-1.7588
2000-01-11,-5.1151
2000-01-12,-5.9973
2000-01-13,10.9677
2000-01-14,3.8114
2000-01-18,3.4848
2000-01-19,2.5256
2000-01-20,6.5103
2000-01-21,-1.9273
2000-01-24,-4.548
2000-01-25,5.6471
2000-01-26,-1.8374000000000001
2000-01-27,-0.1702
2000-01-28,-7.6136
2000-01-31,2.091
2000-02-01,-3.3735
2000-02-02,-1.4339
2000-02-03,4.5541
2000-02-04,4.5372
2000-02-07,5.6134
2000-02-08,0.7123
2000-02-09,-1.9586999999999999
2000-02-10,0.7769
2000-02-11,-4.185
2000-02-14,6.4943
2000-02-15,2.7523
2000-02-16,-4.0966
2000-02-17,0.6572
2000-02-18,-3.1556
2000-02-22,2.3034
2000-02-23,2.1417
2000-02-24,-0.9005
2000-02-25,-4.191
2000-02-28,2.6048
2000-02-29,1.2141
2000-03-01,13.6859
2000-03-02,-6.3789
2000-03-03,4.918
2000-03-06,-1.8066
2000-03-07,-2.2377
2000-03-08,-0.7121
2000-03-09,0.2049
2000-03-10,2.863
2000-03-13,-3.5288
2000-03-14,-5.8217
2000-03-15,1.7505
2000-03-16,4.5699
2000-03-17,2.8278
2000-03-20,-1.6
2000-03-21,9.7053
2000-03-22,6.855
2000-03-23,-1.9939
2000-03-24,-1.8576000000000001
2000-03-27,0.6309
2000-03-28,-0.3135
2000-03-29,-2.2911
2000-03-30,-7.4943
2000-03-31,8.002
2000-04-03,-1.8408
2000-04-04,-4.5007
2000-04-05,2.4055
2000-04-06,-3.9789
2000-04-07,5.2421
2000-04-10,-5.1233
2000-04-11,-4.45
2000-04-12,-8.5296
2000-04-13,4.1762
2000-04-14,-1.7024
2000-04-17,10.7263
2000-04-18,2.4218
2000-04-19,-4.532
2000-04-20,-1.8576000000000001
2000-04-24,1.367
2000-04-25,6.4834
2000-04-26,-5.4554
2000-04-27,4.4822
2000-04-28,-2.1203
2000-05-01,0.2015
2000-05-02,-5.1785
2000-05-03,-2.386
2000-05-04,-3.8023
2000-05-05,2.2021
2000-05-08,-2.6519
2000-05-09,-4.2565
2000-05-10,-5.8091
2000-05-11,3.5242
2000-05-12,4.6809
2000-05-15,-6.1556
2000-05-16,4.6411
2000-05-17,-4.0804
2000-05-18,-0.6165
2000-05-19,-6.6998
2000-05-22,-4.3218
2000-05-23,-4.5865
2000-05-24,2.185
2000-05-25,-0.4811
2000-05-26,-1.0206
2000-05-30,1.3748
2000-05-31,-4.0685
2000-06-01,6.1012
2000-06-02,3.8569
2000-06-05,-1.3504
2000-06-06,1.7112
2000-06-07,3.9704
2000-06-08,-1.8123
2000-06-09,0.9888
2000-06-12,-4.765
2000-06-13,3.6326
2000-06-14,-4.2989
2000-06-15,2.1424
2000-06-16,-1.2854999999999999
2000-06-19,5.963
2000-06-20,4.7865
2000-06-21,9.8765
2000-06-22,-3.3708
2000-06-23,-3.8372
2000-06-26,4.7158
2000-06-27,-4.388
2000-06-28,5.1932
2000-06-29,-5.8553
2000-06-30,2.1951
2000-07-03,1.79
2000-07-05,-3.1653000000000002
2000-07-06,0.3632
2000-07-07,5.0663
2000-07-10,4.9369
2000-07-11,-0.3282
2000-07-12,3.4029
2000-07-13,-4.034
2000-07-14,2.1018
2000-07-17,1.0834
2000-07-18,-1.8221
2000-07-19,-7.9694
2000-07-20,4.6263
2000-07-21,-2.8345000000000002
2000-07-24,-9.1015
2000-07-25,2.8241
2000-07-26,0.0
2000-07-27,3.8702
2000-07-28,-7.0913
2000-07-31,5.1746
2000-08-01,-2.952
2000-08-02,-4.1825
2000-08-03,1.5873
2000-08-04,-1.3021
2000-08-07,1.1873
2000-08-08,-2.4772
2000-08-09,1.6042999999999998
2000-08-10,0.1316
2000-08-11,0.2628
2000-08-14,-1.3106
2000-08-15,-0.7968
2000-08-16,3.8822
2000-08-17,6.0567
2000-08-18,-2.7946999999999997
2000-08-21,1.0
2000-08-22,2.3515
2000-08-23,5.0786
2000-08-24,3.3084
2000-08-25,1.2530999999999999
2000-08-28,2.2002
2000-08-29,1.9376
2000-08-30,0.528
2000-08-31,2.416
