feature,feature_score
banking_1,0.0033454372641719098
default_6,0.04486044041915183
default_12,0.04349551893731664
fond_1,0.031849898288367005
fond_3,0.026876484709807455
fond_8,0.013921434274508858
headlines_5,0.00046744897946188066
hedge_10,0.011641227336265948
ore_4,0.04431094274073844
representatives_16,0.0001776881229147358
representatives_18,0.00605821624625272
secretary_20,0.0009046903110750999
stocks_3,0.031696426014565
elected,
services,
court,
earnings,
media,
service,
trader,
global,
fond_10,
short selling,
votes_19,
short sell,
representatives_17,
stocks_19,
security,
votes,
hedge_15,
economics,
headlines_15,
senate_20,
oil,
war,
opportunity,
representatives_2,
law,
credit,
fond_11,
invest,
missouri,
votes_13,
energy,
senate_6,
social,
representatives_8,
banking_6,
served_13,
headlines_10,
food,
carolina,
revenue,
crisis,
default_20,
votes_11,
money,
minister_1,
banking,
banking_12,
county,
minister_14,
votes_18,
banking_17,
hedge_3,
default,
dow_jones_20,
secretary_19,
union,
stocks_9,
metals,
default_1,
senate_15,
government,
derivatives,
market,
served_19,
transaction,
minister_17,
representatives,
votes_2,
stocks_1,
arts,
stocks_18,
secretary_5,
happy,
secretary_13,
served_14,
rich,
world,
votes_14,
dow_jones_4,
ohio,
senate_3,
minister_18,
ore_18,
markets,
train,
minister_10,
banking_11,
stocks_4,
forex,
ministry,
default_3,
ore_16,
senate_1,
lifestyle,
council,
banking_7,
case,
corporation,
banking_5,
representatives_20,
hedge_16,
dow_jones_2,
secretary_1,
cancer,
business,
served_1,
dow_jones_15,
stock market,
district,
holiday,
garden,
headlines_16,
hedge_18,
senate_14,
ore_13,
served_5,
minister_12,
pennsylvania,
fond_12,
hedge_13,
return,
investment,
chance,
default_18,
representatives_9,
default_7,
representatives_3,
president,
dow_jones_17,
representatives_13,
ore_1,
stocks_8,
dow_jones_6,
movement,
dow_jones_5,
secretary_17,
financial markets,
headlines_2,
cash,
movie,
senate_4,
ore_5,
votes_8,
rare earths,
secretary_14,
development,
headlines_20,
served,
default_4,
served_12,
headlines_3,
hedge_11,
stocks_12,
votes_9,
stocks_20,
minister_4,
votes_10,
representatives_1,
profit,
secretary_11,
served_7,
dow_jones_3,
republican,
dow_jones_13,
hedge_1,
votes_3,
banking_18,
georgia,
ore_6,
act,
million,
secretary_2,
dow_jones_9,
unemployment,
gains,
hedge_2,
fond_6,
served_11,
secretary_7,
labor,
ore_8,
dow_jones_16,
hedge_9,
stocks_14,
bank,
headlines_12,
illinois,
hedge_20,
representatives_12,
representatives_10,
success,
dow_jones_8,
sell,
rights,
default_2,
secretary_10,
virginia,
fond_9,
banking_10,
headlines_13,
hedge_6,
hedge_8,
loss,
portfolio,
fine,
banking_19,
default_14,
ore_2,
minister_16,
college,
committee,
banking_4,
seats,
banking_8,
governor,
kitchen,
wisconsin,
ore_20,
dow_jones_12,
senate_7,
conflict,
minister_5,
secretary_6,
elections,
tennessee,
fond_4,
minister_19,
banking_14,
inc,
secretary_9,
stocks_13,
votes_15,
headlines_6,
votes_17,
default_8,
fond_15,
bubble,
senate_17,
senate_11,
companies,
secretary_3,
served_10,
political,
stocks_15,
ore_3,
secretary_4,
dividend,
fond_16,
office,
representatives_5,
senate_2,
ore,
housing,
senate_19,
served_3,
society,
dow_jones_1,
washington,
headlines_19,
inflation,
senate_8,
ore_7,
ore_15,
default_10,
ore_11,
police,
stocks,
nyse,
health,
stocks_2,
dow_jones_14,
representatives_7,
dow_jones_11,
served_18,
minister_11,
dow jones,
democratic,
crash,
served_15,
default_13,
minister_8,
culture,
leverage,
gold,
votes_20,
stats,
party,
ore_12,
senate_5,
project,
travel,
gain,
default_15,
banking_9,
fed,
religion,
economic,
secretary_16,
marketing,
hedge_17,
default_5,
election,
served_2,
minister_6,
massachusetts,
banking_20,
texas,
secretary_15,
stocks_16,
target_return,
headlines_1,
debt,
default_17,
served_6,
votes_12,
fond_5,
headlines_8,
hedge_4,
community,
minister_15,
senate_12,
financial,
headlines_7,
management,
greed,
ore_9,
stocks_17,
default_11,
banking_2,
secretary_12,
consumption,
ore_14,
minister_3,
senate_10,
secretary_18,
fond_19,
hedge_12,
ltd,
fond,
votes_4,
default_16,
stocks_6,
william,
fond_2,
tourism,
representatives_14,
senate_13,
senate_9,
stocks_11,
banking_13,
votes_16,
economy,
default_19,
secretary_8,
headlines_9,
buy,
served_20,
hedge,
representatives_15,
york,
minister,
headlines_17,
industry,
fond_13,
representatives_4,
votes_5,
minister_9,
firm,
voters,
house,
headlines_18,
headlines_11,
ceo,
fun,
fond_17,
dow_jones_18,
headlines,
technology,
ore_19,
minister_13,
legal,
finance,
present,
votes_6,
minister_2,
home,
banking_16,
water,
hedge_7,
senate_16,
banking_3,
dow_jones_10,
stocks_10,
dow_jones_7,
senate,
returns,
fond_20,
ring,
members,
served_4,
bonds,
ore_10,
representatives_11,
risk,
minister_20,
kentucky,
hedge_5,
founded,
stocks_7,
judge,
votes_7,
dow_jones_19,
fond_18,
minister_7,
headlines_14,
freedom,
secretary,
politics,
car,
hedge_14,
representatives_19,
hedge_19,
representatives_6,
products,
served_16,
vermont,
restaurant,
fond_7,
federal,
growth,
headlines_4,
votes_1,
served_17,
environment,
senate_18,
justice,
DOW JONES,
nasdaq,
marriage,
served_8,
fond_14,
default_9,
consume,
banking_15,
ore_17,
served_9,
stocks_5,
BUY AND HOLD,
blacklist,
color,
