feature,feature_score
blacklist_2,0.00276367102838941
chance_3,0.002750635939664391
chance_9,0.03909298106999548
chance_15,0.009965043435110059
democratic_15,0.0020665699894722167
gold_8,0.04804916769138953
headlines_11,0.022784961215981125
headlines_14,0.02413357232893845
headlines_18,0.04109329570452129
kitchen_1,0.0036114905541661134
lifestyle_2,0.0398139987064389
members_10,0.03233858918116115
movement_11,0.001956846089090588
movement_13,0.011628762401020416
project_14,0.03386998959228777
religion_9,0.047736306890376834
religion_10,0.00015973644305031267
return_2,0.00881915619082964
rights_10,0.000605436398849438
rights_11,0.027092751757902597
rights_13,0.00015281862509652775
war_1,0.04635436679478283
gold_6,
elected,
services,
religion_16,
earnings,
media,
firm_10,
gold_12,
money_1,
short selling,
products_1,
unemployment_13,
project_3,
stats_14,
war_19,
kitchen_6,
metals_3,
economics,
project_8,
headlines_15,
members_17,
oil,
carolina_4,
invest_12,
stats_7,
law,
credit,
invest_5,
invest,
missouri,
war_9,
unemployment_11,
products_2,
headlines_10,
governor_16,
metals_20,
return_1,
stats_12,
carolina,
york_19,
crisis,
invest_17,
invest_18,
money,
headlines_5,
project_4,
kitchen_8,
invest_1,
unemployment_9,
movement_5,
chance_4,
default,
project_18,
unemployment_18,
lifestyle_10,
lifestyle_7,
kitchen_9,
products_11,
firm_9,
metals,
invest_8,
money_2,
return_19,
senate_15,
government,
derivatives,
greed_16,
war_4,
war_13,
gold_4,
invest_19,
arts,
gold_17,
democratic_14,
secretary_5,
happy,
secretary_13,
religion_1,
rich,
world,
blacklist_13,
firm_11,
products_4,
return_17,
blacklist_19,
chance_12,
war_5,
ohio,
york_3,
return_4,
firm_5,
chance_13,
markets,
texas_16,
train,
firm_16,
money_10,
stats_10,
carolina_11,
members_15,
project_6,
products_18,
movement_20,
war_8,
blacklist_12,
house_9,
senate_1,
lifestyle,
council,
kitchen_11,
illinois_2,
case,
corporation,
return_5,
rights_3,
movement_7,
invest_7,
metals_5,
blacklist_1,
secretary_1,
stock market,
members_11,
money_15,
district,
invest_2,
members_12,
gold_3,
headlines_16,
house_2,
senate_14,
blacklist_17,
pennsylvania,
investment,
chance,
illinois_4,
invest_11,
democratic_10,
war_11,
money_18,
kitchen_5,
movement,
democratic_12,
unemployment_15,
products_13,
illinois_1,
kitchen_18,
financial markets,
headlines_2,
gold_16,
members_19,
cash,
movie,
project_9,
governor_7,
headlines_20,
firm_18,
york_11,
democratic_17,
secretary_20,
return_11,
profit,
texas_5,
movement_10,
movement_3,
republican,
rights_15,
rights_5,
georgia,
return_15,
act,
house_13,
million,
project_19,
secretary_2,
gains,
movement_15,
illinois_10,
texas_13,
project_2,
labor,
blacklist_14,
project_15,
project_13,
rights_18,
bank,
house_10,
metals_6,
governor_4,
headlines_12,
governor_2,
illinois_19,
greed_9,
success,
kitchen_20,
sell,
secretary_10,
war_20,
unemployment_4,
religion_3,
virginia,
lifestyle_3,
unemployment_10,
loss,
portfolio,
fine,
stats_19,
firm_12,
metals_12,
college,
members_18,
kitchen,
war_2,
wisconsin,
religion_2,
stats_2,
stats_20,
greed_4,
conflict,
senate_7,
secretary_6,
stats_16,
tennessee,
house_14,
war_10,
kitchen_12,
york_8,
governor_14,
inc,
money_11,
chance_2,
headlines_6,
products_6,
bubble,
senate_11,
companies,
money_7,
house_18,
political,
secretary_3,
secretary_4,
war_15,
dividend,
gold_11,
lifestyle_9,
movement_8,
products_20,
ore,
housing,
kitchen_15,
stats_17,
religion_18,
washington,
greed_13,
lifestyle_14,
movement_19,
democratic_13,
police,
stocks,
return_16,
health,
firm_4,
gold_1,
movement_6,
blacklist_4,
carolina_9,
dow jones,
democratic,
crash,
york_18,
kitchen_7,
governor_17,
rights_7,
leverage,
york_16,
gold,
return_10,
stats,
party,
illinois_5,
senate_5,
project,
travel,
gain,
illinois_17,
movement_17,
fed,
economic,
secretary_16,
carolina_20,
texas_12,
invest_3,
illinois_13,
governor_9,
stats_6,
invest_13,
money_8,
texas,
secretary_15,
invest_14,
target_return,
products_9,
kitchen_2,
money_3,
debt,
firm_13,
gold_20,
metals_17,
governor_11,
community,
members_8,
money_16,
texas_15,
lifestyle_12,
management,
greed,
york_14,
unemployment_6,
religion_12,
return_3,
illinois_20,
chance_6,
gold_15,
kitchen_19,
return_12,
stats_5,
secretary_18,
stats_8,
religion_7,
ltd,
fond,
stats_15,
york_2,
texas_3,
house_15,
governor_8,
tourism,
greed_11,
senate_9,
senate_13,
return_14,
illinois_14,
blacklist_20,
buy,
headlines_9,
movement_4,
secretary_8,
hedge,
democratic_4,
minister,
headlines_17,
metals_4,
democratic_8,
return_20,
lifestyle_17,
firm,
voters,
house,
greed_5,
rights_14,
democratic_3,
ceo,
fun,
gold_2,
headlines,
technology,
chance_11,
return_7,
house_7,
illinois_7,
present,
governor_10,
house_5,
members_5,
senate_16,
rights_17,
firm_17,
invest_4,
returns,
ring,
carolina_18,
york_12,
members,
kentucky,
firm_14,
illinois_3,
governor_15,
democratic_20,
metals_1,
governor_18,
products_10,
secretary,
religion_11,
blacklist_7,
car,
movement_14,
carolina_10,
chance_16,
money_13,
restaurant,
war_12,
firm_1,
stats_3,
york_5,
chance_1,
illinois_9,
environment,
illinois_16,
stats_11,
justice,
DOW JONES,
nasdaq,
marriage,
lifestyle_19,
unemployment_3,
gold_13,
religion_15,
governor_12,
rights_12,
illinois_11,
stats_9,
products_12,
BUY AND HOLD,
blacklist_11,
color,
house_6,
carolina_14,
democratic_18,
court,
carolina_19,
texas_7,
service,
trader,
york_7,
metals_10,
kitchen_10,
york_4,
global,
short sell,
firm_19,
rights_4,
war_7,
illinois_6,
unemployment_16,
lifestyle_16,
security,
democratic_6,
votes,
house_4,
texas_17,
senate_20,
metals_2,
chance_7,
firm_20,
war,
opportunity,
blacklist_3,
religion_19,
kitchen_4,
products_7,
money_17,
energy,
return_13,
senate_6,
social,
gold_14,
carolina_5,
greed_2,
food,
revenue,
greed_17,
banking,
carolina_2,
county,
war_18,
chance_14,
stats_13,
unemployment_7,
house_1,
governor_5,
chance_10,
firm_3,
money_20,
secretary_19,
union,
movement_1,
carolina_16,
greed_14,
religion_13,
market,
transaction,
representatives,
lifestyle_15,
movement_18,
lifestyle_4,
money_12,
greed_19,
york_20,
metals_14,
greed_10,
movement_12,
carolina_6,
gold_9,
members_7,
senate_3,
products_5,
governor_1,
rights_6,
governor_19,
