feature,feature_score
business_10,0.013386532032954316
council_1,0.015927063245171316
council_2,0.03683528195201133
county_12,0.019183139593079428
county_14,0.0497836558810311
district_14,0.018181858287584642
founded_5,0.04800359357049976
founded_6,0.0008103945356509185
gain_16,0.0206813887009986
growth_5,0.025900782761957297
movement_6,0.00012122340345559298
movement_9,0.021187270998705852
movement_10,0.00022752522554968926
movement_11,0.009027603423123667
movement_12,0.009878494056697633
movement_16,0.005339616054172569
political_12,0.008787685040969368
republican_10,0.004943701540983289
stocks_1,0.0016785643027113428
tennessee_11,0.0024800428880639466
trader_6,0.00019774408989548344
trader_7,0.0006433268380107457
trader_8,0.004498136066019862
trader_9,0.04391976167135376
trader_11,0.013875920703600459
travel_1,0.0010658931841062258
district_16,
elected,
services,
earnings,
travel_9,
market_1,
media,
business_16,
market_4,
sell_8,
short selling,
founded_18,
kitchen_6,
market_18,
economics,
oil,
invest_12,
district_6,
republican_1,
law,
credit,
district_1,
sell_15,
invest_5,
invest,
missouri,
political_17,
political_9,
carolina,
trader_14,
crisis,
invest_17,
invest_18,
money,
growth_13,
market_19,
trader_16,
growth_18,
kitchen_8,
invest_1,
justice_8,
restaurant_7,
movement_5,
default,
kitchen_9,
metals,
invest_8,
restaurant_4,
government,
derivatives,
county_5,
tennessee_6,
travel_10,
invest_19,
arts,
council_16,
justice_5,
happy,
rich,
world,
business_8,
ohio,
business_18,
markets,
growth_4,
train,
stocks_4,
travel_15,
movement_20,
justice_2,
business_5,
lifestyle,
market_20,
council,
kitchen_11,
travel_19,
case,
corporation,
rights_3,
movement_7,
invest_7,
stock market,
district_17,
district,
invest_2,
restaurant_1,
business_14,
market_10,
pennsylvania,
founded_17,
growth_8,
investment,
chance,
republican_19,
district_9,
business_13,
invest_11,
tennessee_20,
travel_4,
trader_17,
business_3,
market_3,
market_8,
kitchen_5,
movement,
sell_1,
tennessee_5,
kitchen_18,
financial markets,
cash,
movie,
founded_8,
sell_2,
business_1,
trader_13,
business_4,
district_4,
