feature,feature_score
act_16,0.010605335500663718
blacklist_12,0.02718612524120097
blacklist_16,0.01743255610506657
buy_1,0.04311039912508113
buy_6,0.04625973952751456
car_10,0.04184398837888015
cash_3,0.017270667019079547
cash_12,0.0015555449295735382
consume_3,0.04744849461736402
garden_10,0.039867669341304326
kitchen_12,0.025809873409206745
marketing_3,0.019969050161998302
markets_19,0.030384253842497905
markets_20,0.039491872244292
members_14,0.013352079207614175
members_15,0.022916048494040525
ring_9,0.04426423546276199
ring_12,0.021788819898633245
secretary_11,0.04169903272962617
stats_8,0.01084501938855727
stocks_20,0.027358102852534316
water_12,0.0037435695980210845
york_2,0.04985721372155654
york_13,0.004091752499064609
york_14,0.008307751424436764
york_16,0.03229318784953035
corporation_6,
markets_5,
council_12,
crash_13,
investment_3,
economy_17,
kitchen_1,
act_10,
technology_16,
consume_15,
rich_19,
investment_12,
target_return,
economy_10,
pennsylvania_1,
technology_2,
ceo,
markets_3,
markets_8,
water,
pennsylvania_11,
loss_4,
DOW JONES,
arts_14,
services,
ring_16,
stats_9,
health,
returns,
marketing_9,
representatives,
car_8,
secretary_1,
secretary_3,
investment_20,
arts_20,
members_10,
members_1,
corporation,
kitchen_2,
council_20,
ring_4,
council_11,
car_4,
technology_7,
ring_5,
secretary_15,
travel_8,
economy_11,
crash_5,
garden_9,
council_7,
act_12,
technology_10,
secretary_10,
corporation_16,
council_9,
secretary_17,
council_4,
district,
minister,
travel_5,
corporation_11,
corporation_20,
pennsylvania_8,
travel,
secretary_6,
secretary_12,
pennsylvania_5,
arts_10,
crash,
rich_6,
car_3,
consume_7,
garden_11,
markets_12,
pennsylvania_10,
present,
blacklist_6,
york_5,
secretary_2,
council_6,
kitchen_15,
garden_1,
kitchen_9,
stocks_17,
economy_13,
senate,
car_15,
democratic,
arts_5,
freedom,
conflict,
crash_12,
texas,
garden_15,
leverage,
blacklist_10,
cash_1,
york_20,
default,
technology_14,
stats,
council_8,
cash,
buy_8,
stats_5,
secretary_5,
council_17,
kitchen_16,
pennsylvania_18,
industry,
stocks_1,
