feature,feature_score
banking_1,0.004927028910073557
banking_4,0.03259544744372557
banking_7,0.0013832181092869125
holiday_1,0.01988704320429721
holiday_2,0.01787154983686518
legal_11,0.004392290239939435
metals_15,0.003450471136671888
metals_18,0.018175678272728618
missouri_1,0.015249002574956672
profit_1,0.04671358721374695
war_19,0.0017387557869557493
york_17,0.033840850853991
profit_12,
elected,
services,
holiday_17,
earnings,
media,
buy_5,
short selling,
oil_17,
founded_18,
housing_10,
metals_3,
economics,
oil,
carolina_4,
legal_10,
law,
credit,
crash_2,
invest,
missouri,
war_9,
buy_9,
metals_20,
housing_18,
carolina,
york_19,
crisis,
money,
banking_17,
holiday_19,
holiday_20,
default,
missouri_10,
metals,
buy_13,
war_4,
war_13,
government,
derivatives,
missouri_8,
arts,
profit_11,
democratic_14,
secretary_5,
happy,
secretary_13,
rich,
world,
war_5,
ohio,
york_3,
arts_14,
markets,
oil_20,
train,
arts_4,
buy_6,
legal_19,
banking_11,
carolina_11,
missouri_13,
war_8,
crash_11,
housing_13,
lifestyle,
council,
case,
corporation,
metals_5,
secretary_1,
buy_15,
stock market,
district,
crash_19,
massachusetts_14,
holiday_10,
crash_6,
housing_20,
missouri_16,
founded_17,
pennsylvania,
crash_17,
investment,
chance,
crash_7,
democratic_10,
war_11,
holiday_9,
founded_5,
movement,
democratic_12,
financial markets,
cash,
movie,
founded_8,
crash_15,
oil_1,
york_11,
democratic_17,
massachusetts_12,
secretary_20,
buy_4,
profit,
republican,
banking_18,
holiday_16,
georgia,
act,
million,
secretary_2,
gains,
holiday_4,
arts_17,
labor,
bank,
founded_11,
metals_6,
arts_12,
legal_1,
success,
buy_19,
sell,
secretary_10,
war_20,
buy_7,
crash_3,
virginia,
legal_7,
profit_5,
legal_4,
loss,
portfolio,
fine,
metals_12,
missouri_20,
college,
founded_1,
oil_3,
oil_4,
missouri_19,
kitchen,
war_2,
wisconsin,
conflict,
war_10,
secretary_6,
tennessee,
york_8,
missouri_3,
inc,
