feature,feature_score
carolina_3,0.008492275176384258
missouri_15,0.0005944049173857143
missouri_16,0.03674758195357371
rich_2,0.02449860865977885
rich_4,0.03874003601929484
unemployment_4,0.03312585205620394
elected,
services,
carolina_14,
court,
carolina_19,
police_8,
earnings,
media,
service,
trader,
global,
short sell,
short selling,
unemployment_13,
unemployment_16,
washington_3,
security,
votes,
economics,
oil,
carolina_4,
war,
opportunity,
law,
credit,
washington_7,
invest,
missouri,
energy,
wisconsin_7,
social,
unemployment_11,
washington_4,
carolina_5,
food,
rich_19,
carolina,
revenue,
missouri_14,
crisis,
wisconsin_9,
money,
banking,
carolina_2,
wisconsin_8,
county,
unemployment_7,
unemployment_9,
default,
police_10,
missouri_10,
unemployment_18,
union,
metals,
wisconsin_2,
carolina_16,
government,
derivatives,
market,
missouri_8,
transaction,
police_12,
representatives,
arts,
happy,
rich,
world,
washington_5,
carolina_6,
washington_18,
ohio,
markets,
train,
carolina_11,
forex,
ministry,
missouri_13,
wisconsin_14,
lifestyle,
wisconsin_16,
council,
case,
corporation,
rich_16,
cancer,
business,
stock market,
carolina_12,
district,
unemployment_2,
missouri_12,
holiday,
unemployment_1,
garden,
missouri_1,
pennsylvania,
washington_19,
return,
investment,
chance,
police_6,
rich_12,
president,
rich_1,
washington_16,
police_19,
unemployment_15,
movement,
washington_9,
police_18,
financial markets,
cash,
movie,
rare earths,
development,
wisconsin_17,
served,
unemployment_17,
washington_14,
police_15,
rich_13,
washington_10,
profit,
police_3,
missouri_9,
wisconsin_6,
police_7,
police_1,
republican,
georgia,
act,
million,
rich_14,
unemployment,
gains,
police_17,
labor,
police_14,
carolina_17,
bank,
carolina_8,
rich_10,
illinois,
rich_9,
success,
wisconsin_12,
sell,
rights,
missouri_4,
police_16,
virginia,
police_11,
unemployment_10,
unemployment_12,
loss,
portfolio,
fine,
missouri_2,
missouri_20,
college,
committee,
seats,
rich_8,
washington_20,
missouri_19,
governor,
kitchen,
wisconsin,
rich_5,
conflict,
elections,
tennessee,
police_2,
missouri_3,
inc,
missouri_6,
bubble,
companies,
political,
dividend,
office,
washington_15,
ore,
housing,
society,
wisconsin_20,
washington,
police_4,
police_5,
inflation,
wisconsin_5,
missouri_11,
nyse,
police,
stocks,
health,
carolina_9,
rich_11,
dow jones,
democratic,
crash,
culture,
leverage,
gold,
stats,
party,
rich_3,
missouri_17,
project,
travel,
gain,
rich_20,
fed,
religion,
economic,
carolina_20,
marketing,
election,
carolina_1,
massachusetts,
texas,
rich_18,
target_return,
washington_1,
wisconsin_15,
debt,
washington_12,
wisconsin_3,
community,
wisconsin_1,
wisconsin_18,
financial,
washington_2,
management,
greed,
unemployment_6,
consumption,
police_13,
unemployment_8,
ltd,
fond,
william,
wisconsin_13,
tourism,
economy,
wisconsin_4,
wisconsin_10,
missouri_7,
buy,
missouri_18,
hedge,
york,
minister,
industry,
rich_7,
firm,
voters,
house,
rich_17,
wisconsin_11,
ceo,
fun,
carolina_13,
police_20,
headlines,
technology,
legal,
finance,
present,
washington_8,
home,
wisconsin_19,
water,
police_9,
carolina_15,
washington_13,
carolina_7,
senate,
returns,
ring,
carolina_18,
members,
rich_15,
bonds,
risk,
washington_17,
kentucky,
founded,
rich_6,
judge,
missouri_5,
freedom,
politics,
secretary,
washington_11,
unemployment_20,
car,
carolina_10,
products,
vermont,
federal,
growth,
restaurant,
unemployment_5,
washington_6,
environment,
justice,
DOW JONES,
nasdaq,
marriage,
unemployment_3,
consume,
unemployment_19,
unemployment_14,
BUY AND HOLD,
blacklist,
color,
