feature,feature_score
culture_16,0.04500184423155544
default_1,0.049105447584430605
dow_jones_16,0.03782240371655608
environment_6,0.007414082742242625
environment_9,0.033714361539188435
environment_14,0.024223467159239113
government_10,0.02853394268941288
inflation_1,0.01646838572099949
legal_12,0.041303104424747494
marriage_9,0.017001721943656675
marriage_12,0.027773539498344216
opportunity_2,0.0005315880177632397
vermont_2,0.005939965792147767
water_14,0.043651254260011436
water_19,0.043978949512426944
fed_18,
debt_7,
profit_12,
elected,
services,
consume_7,
earnings,
inflation_20,
marriage_1,
media,
business_16,
short selling,
housing_10,
kitchen_6,
economics,
oil,
carolina_4,
loss_1,
government_16,
credit_12,
legal_10,
loss_20,
law,
credit,
consume_11,
invest,
missouri,
loss_10,
opportunity_9,
return_1,
housing_18,
carolina,
inflation_3,
marriage_14,
culture_17,
crisis,
money,
government_14,
kitchen_8,
loss_15,
chance_4,
default,
dow_jones_20,
college_11,
fed_15,
vermont_13,
culture_15,
inflation_19,
kitchen_9,
metals,
college_5,
return_19,
college_1,
government,
derivatives,
arts,
debt_15,
water_17,
government_6,
profit_11,
marriage_20,
happy,
loss_3,
rich,
world,
blacklist_13,
inflation_10,
business_8,
loss_8,
blacklist_19,
chance_12,
return_17,
dow_jones_4,
ohio,
return_4,
chance_13,
business_18,
markets,
train,
loss_14,
environment_4,
legal_19,
carolina_11,
college_10,
default_3,
consume_14,
housing_13,
blacklist_12,
business_5,
lifestyle,
council,
kitchen_11,
case,
corporation,
marriage_19,
return_5,
dow_jones_2,
fed_20,
blacklist_1,
dow_jones_15,
stock market,
district,
consume_16,
business_14,
government_2,
loss_13,
government_5,
housing_20,
fed_19,
blacklist_17,
consume_10,
pennsylvania,
investment,
chance,
college_9,
default_18,
business_13,
vermont_5,
dow_jones_17,
business_3,
credit_20,
fed_4,
movement,
dow_jones_5,
kitchen_5,
consume_5,
inflation_15,
financial markets,
kitchen_18,
cash,
movie,
business_1,
fed_7,
business_4,
default_4,
environment_2,
debt_4,
opportunity_12,
return_11,
profit,
vermont_4,
debt_16,
dow_jones_3,
republican,
dow_jones_13,
georgia,
debt_5,
return_15,
act,
marriage_7,
million,
dow_jones_9,
consume_4,
gains,
government_20,
labor,
blacklist_14,
culture_13,
bank,
default_6,
culture_8,
legal_1,
success,
dow_jones_8,
sell,
kitchen_20,
default_2,
environment_16,
vermont_11,
virginia,
government_1,
legal_7,
profit_5,
legal_4,
environment_1,
loss,
portfolio,
fine,
default_14,
fed_5,
consume_18,
vermont_14,
college,
college_20,
kitchen,
wisconsin,
credit_5,
water_13,
loss_19,
inflation_14,
conflict,
water_15,
tennessee,
vermont_12,
kitchen_12,
business_11,
opportunity_19,
inc,
legal_20,
chance_2,
bubble,
companies,
political,
inflation_2,
vermont_19,
water_7,
college_19,
dividend,
government_8,
legal_6,
ore,
housing,
housing_11,
kitchen_15,
washington,
water_9,
housing_9,
marriage_8,
legal_11,
default_10,
inflation_18,
police,
stocks,
return_16,
health,
chance_15,
water_4,
dow_jones_14,
blacklist_4,
carolina_9,
dow_jones_11,
dow jones,
democratic,
crash,
legal_9,
business_7,
default_13,
kitchen_7,
water_5,
leverage,
gold,
return_10,
stats,
party,
culture_19,
water_11,
project,
travel,
gain,
environment_10,
inflation_9,
vermont_18,
government_11,
fed,
economic,
carolina_20,
fed_8,
inflation_11,
texas,
target_return,
kitchen_2,
debt,
culture_5,
default_17,
loss_12,
government_4,
community,
return_2,
culture_10,
chance_9,
management,
greed,
government_13,
environment_11,
return_3,
vermont_16,
consume_9,
chance_6,
kitchen_19,
opportunity_20,
return_12,
profit_8,
opportunity_1,
legal_14,
profit_6,
chance_3,
ltd,
fond,
tourism,
fed_12,
return_14,
profit_15,
blacklist_20,
buy,
college_8,
hedge,
debt_14,
minister,
debt_18,
college_12,
return_20,
housing_15,
firm,
voters,
opportunity_14,
house,
ceo,
fun,
legal_18,
dow_jones_18,
headlines,
technology,
chance_11,
inflation_5,
government_3,
return_7,
present,
credit_4,
credit_7,
business_10,
