feature,feature_score
cancer_5,0.0038582264890761153
ceo_4,0.018326563652744026
democratic_20,0.017238788117325165
elected_3,0.044413979008953594
invest_14,0.042687582243186604
kitchen_13,0.03159441592845084
kitchen_15,0.01250109213833369
metals_1,0.008940460020192994
stock_market_1,0.025972900461516634
tourism_3,0.020111054955110196
senate,
financial,
political_10,
trader_18,
political,
default_14,
gold,
politics_8,
metals_20,
judge,
political_16,
inflation_4,
political_19,
democratic_18,
crash_5,
kitchen_8,
ceo_14,
inflation_1,
ceo_16,
oil,
car,
legal_8,
justice_17,
college,
elected_7,
tourism_11,
restaurant,
default_20,
community,
freedom,
garden,
finance,
democratic_3,
inflation_14,
pennsylvania_7,
political_8,
inflation_3,
stock_market_18,
ceo_19,
default_6,
metals_12,
social,
election,
cash_5,
secretary,
trader,
politics_13,
tourism,
county,
metals_7,
georgia,
rare earths,
legal_14,
portfolio_8,
transaction,
gains_8,
leverage,
legal_12,
holiday_13,
pennsylvania_11,
ltd,
gains,
gains_18,
housing,
kitchen_2,
firm,
elected_10,
inflation_20,
invest_12,
holiday_14,
justice_3,
tourism_10,
justice_13,
holiday_19,
legal_10,
district_18,
political_1,
trader_11,
companies,
democratic_19,
invest_17,
cancer_20,
cancer_11,
cancer_17,
holiday_6,
cash_14,
ceo_12,
cancer_13,
BUY AND HOLD,
development,
default_18,
kentucky_8,
democratic_6,
seats,
cash_13,
political_3,
cancer_3,
legal_15,
invest_16,
pennsylvania_1,
tourism_5,
ceo_20,
cancer_7,
democratic_1,
trader_1,
politics_4,
served,
political_14,
inflation_12,
happy,
founded,
invest_3,
invest_11,
holiday_4,
portfolio_6,
cash_17,
invest_8,
inflation_17,
legal_19,
consumption,
william,
stats,
trader_9,
arts,
ceo,
stock_market_5,
democratic_10,
legal_6,
holiday_7,
dividend,
stock_market_12,
stock_market_20,
elected_9,
lifestyle,
gains_2,
inflation_18,
justice_5,
pennsylvania_20,
kentucky_3,
metals_5,
business,
democratic_11,
political_15,
trader_12,
stock market,
portfolio_1,
justice_7,
tourism_19,
environment,
democratic_12,
water,
cancer_6,
services,
metals_18,
political_2,
project,
gains_5,
default_3,
texas,
elected_1,
earnings,
movement,
marketing,
default_4,
cash_2,
holiday_17,
politics_3,
stock_market_11,
vermont,
pennsylvania_2,
trader_17,
pennsylvania_14,
elected_17,
legal_17,
tennessee,
default,
kentucky_5,
gains_6,
crisis,
invest_9,
metals_8,
stock_market_7,
trader_14,
virginia,
forex,
tourism_9,
elected_20,
inflation_8,
york,
pennsylvania_8,
tourism_4,
stock_market_13,
inflation_19,
default_7,
police,
invest_19,
democratic,
portfolio,
democratic_14,
cash_7,
legal_16,
trader_10,
portfolio_11,
banking,
economy,
culture,
debt,
metals_4,
energy,
democratic_9,
elected_6,
party,
tourism_16,
tourism_18,
justice_1,
voters,
democratic_13,
politics_11,
fun,
investment,
metals_9,
cancer_8,
district_6,
ceo_17,
politics_2,
trader_13,
cancer_18,
inflation_10,
politics_14,
politics_10,
kitchen_12,
color,
gains_15,
cash_20,
gains_13,
crash_20,
justice,
cancer,
credit,
conflict,
stock_market_2,
cash_19,
revenue,
loss,
trader_7,
metals_3,
pennsylvania_17,
politics_6,
kitchen_16,
republican,
case,
ore,
ceo_2,
wisconsin,
metals_13,
invest_18,
target_return,
political_5,
bonds,
district_7,
kentucky_2,
gains_17,
holiday_5,
gains_3,
portfolio_7,
kitchen_4,
portfolio_19,
stocks,
district_20,
cancer_19,
gains_11,
society,
elected_8,
political_4,
fond,
democratic_2,
holiday_11,
gains_4,
sell,
kitchen_7,
return,
legal_3,
stock_market_8,
default_12,
ceo_1,
kitchen_10,
default_10,
global,
legal_5,
holiday_10,
kentucky_15,
cash_1,
members,
ohio,
metals_10,
cancer_2,
greed,
washington,
default_17,
cash_18,
consume,
gains_7,
nyse,
economic,
district_9,
cancer_10,
crash_2,
dow jones,
district_14,
fed,
politics_12,
missouri,
crash_14,
trader_20,
kentucky_20,
holiday_2,
politics_19,
democratic_17,
holiday_3,
train,
gains_16,
tourism_17,
metals_14,
stock_market_9,
crash_13,
gains_1,
crash_1,
crash_7,
bank,
metals,
home,
invest_13,
justice_8,
kentucky_17,
trader_4,
returns,
hedge,
security,
derivatives,
rich,
ceo_8,
house,
management,
stock_market_14,
invest,
travel,
economics,
war,
legal_4,
justice_12,
food,
market,
crash_12,
trader_16,
marriage,
stock_market_17,
crash_8,
crash_3,
cash_8,
crash_17,
district_17,
justice_10,
ceo_7,
cancer_4,
union,
elected_14,
justice_18,
religion,
kitchen_14,
legal_18,
tourism_7,
political_18,
inflation_2,
inflation_15,
inc,
justice_19,
elected_4,
default_13,
headlines,
legal_1,
legal,
district_3,
kitchen_3,
invest_1,
governor,
ceo_9,
portfolio_10,
tourism_12,
ceo_6,
holiday_15,
inflation_11,
district_4,
justice_14,
stock_market_19,
kentucky_4,
portfolio_13,
ministry,
default_5,
minister,
district,
pennsylvania_6,
invest_7,
kitchen_9,
portfolio_15,
democratic_8,
tourism_6,
success,
DOW JONES,
portfolio_14,
cash_6,
stock_market_6,
political_6,
district_13,
profit,
holiday_16,
politics_9,
elected_12,
district_8,
district_16,
elected_16,
pennsylvania_3,
kitchen_11,
kentucky_1,
gains_12,
metals_6,
kentucky_12,
holiday_12,
cancer_1,
metals_19,
buy,
stock_market_16,
stock_market_15,
products,
pennsylvania_9,
default_1,
trader_6,
crash_11,
cash_15,
markets,
kentucky_11,
cash_11,
tourism_2,
invest_20,
pennsylvania_5,
kentucky_14,
short selling,
legal_9,
stock_market_3,
ceo_13,
tourism_15,
money,
kitchen_6,
votes,
cash_4,
cash_12,
default_15,
invest_10,
kentucky_6,
council,
financial markets,
act,
holiday,
elections,
risk,
politics_7,
pennsylvania_18,
politics_1,
politics,
carolina,
politics_17,
kitchen,
political_13,
world,
justice_20,
elected_11,
politics_15,
kentucky_16,
portfolio_2,
district_10,
kentucky_7,
kentucky_13,
cash_3,
committee,
pennsylvania_19,
elected_15,
court,
district_12,
crash_16,
democratic_4,
kentucky_19,
cancer_12,
cash_16,
holiday_9,
president,
default_8,
inflation_16,
tourism_20,
gains_19,
justice_4,
cash_9,
crash_9,
district_2,
short sell,
kitchen_1,
bubble,
portfolio_18,
tourism_8,
trader_8,
democratic_7,
corporation,
kitchen_17,
ceo_15,
inflation,
default_16,
unemployment,
trader_3,
invest_6,
democratic_5,
inflation_9,
crash,
inflation_7,
nasdaq,
legal_20,
invest_2,
politics_16,
district_15,
portfolio_5,
inflation_6,
holiday_1,
gains_9,
crash_10,
labor,
invest_15,
stock_market_4,
chance,
service,
present,
kentucky_18,
tourism_14,
justice_6,
political_17,
illinois,
law,
opportunity,
crash_15,
legal_11,
political_12,
ring,
politics_5,
invest_5,
default_9,
default_11,
massachusetts,
kentucky_10,
kentucky,
office,
justice_11,
cancer_16,
pennsylvania,
default_19,
legal_7,
holiday_8,
justice_9,
portfolio_3,
pennsylvania_12,
elected_5,
pennsylvania_10,
political_7,
legal_13,
kitchen_20,
political_9,
crash_6,
default_2,
political_20,
cancer_9,
metals_11,
pennsylvania_15,
crash_19,
gains_20,
gains_10,
cancer_14,
trader_19,
invest_4,
cancer_15,
stock_market_10,
tourism_13,
federal,
government,
pennsylvania_4,
trader_15,
tourism_1,
media,
cash_10,
elected_18,
legal_2,
ceo_10,
elected_19,
holiday_18,
politics_18,
gain,
inflation_13,
portfolio_4,
democratic_16,
politics_20,
holiday_20,
democratic_15,
portfolio_17,
pennsylvania_13,
district_5,
crash_18,
technology,
ceo_5,
political_11,
portfolio_12,
trader_5,
crash_4,
kitchen_19,
