feature,feature_score
bonds_8,0.0042991129831783294
bonds_13,0.008630200931937431
chance_3,0.0005215319657674334
crash_2,0.0074903493864961115
elected_10,0.039816242002742246
federal_9,0.035347749467078124
federal_11,0.020121084348106333
federal_15,0.03114617422426671
finance_9,0.02895840685262813
finance_10,0.03458655513433114
food_17,0.008908929706575777
forex_13,0.0023693787173574
gains_1,0.020982143794570057
ministry_1,0.038670428413082006
money_15,0.02108233435618227
president_5,0.013124740733104259
religion_12,0.00024964832628221456
religion_20,0.03544808222288576
seats_17,0.001672171824488652
seats_20,0.03520176566944643
unemployment_4,0.028217493946513197
federal_2,
debt_7,
elected,
services,
color_13,
food_11,
happy_11,
religion_16,
earnings,
market_1,
media,
money_1,
court_18,
forex_2,
market_4,
short selling,
votes_19,
ministry_4,
unemployment_13,
ministry_16,
president_9,
war_19,
garden_18,
market_18,
economics,
oil,
seats_8,
law,
credit,
invest,
missouri,
votes_13,
war_9,
bonds_15,
unemployment_11,
carolina,
fine_16,
trader_14,
seats_19,
crisis,
money,
minister_1,
market_19,
ministry_2,
food_18,
minister_14,
gains_4,
gains_6,
trader_16,
unemployment_9,
votes_18,
garden_13,
chance_4,
default,
happy_13,
ministry_15,
unemployment_18,
happy_17,
metals,
happy_5,
money_2,
war_4,
war_13,
government,
derivatives,
nasdaq_3,
garden_3,
fine_18,
seats_7,
elected_15,
arts,
debt_15,
bonds_9,
ministry_7,
happy,
color_20,
religion_1,
rich,
world,
chance_12,
forex_7,
happy_3,
seats_11,
fine_3,
ohio,
federal_7,
fine_1,
food_16,
war_5,
chance_13,
markets,
train,
money_10,
bonds_3,
fine_19,
war_8,
crash_11,
ministry_17,
seats_16,
million_8,
lifestyle,
market_20,
council,
case,
corporation,
color_11,
seats_9,
color_1,
happy_2,
stock market,
district,
crash_19,
president_1,
market_10,
crash_6,
president_18,
pennsylvania,
ring_18,
crash_17,
federal_20,
investment,
chance,
crash_7,
war_11,
trader_17,
market_3,
forex_15,
market_8,
money_18,
unemployment_15,
movement,
financial markets,
cash,
movie,
crash_15,
trader_13,
gains_10,
million_4,
bonds_18,
market_15,
debt_4,
federal_12,
profit,
religion_10,
court_16,
color_4,
debt_16,
republican,
ring_15,
fine_14,
nasdaq_20,
georgia,
debt_5,
elected_2,
act,
million,
gains,
finance_16,
court_2,
labor,
million_12,
ministry_5,
million_6,
million_11,
nasdaq_7,
