feature,feature_score
committee_18,0.0032061387801739826
committee_19,0.0036820458919863183
committee_20,0.03456191863552899
crisis_19,0.03891033985290485
culture_9,0.021878655031348216
culture_15,0.043950411948232765
georgia_4,0.042830584359157785
happy_14,0.0026577585324747757
happy_17,0.04900370785870677
investment_13,0.00885697620692986
investment_18,0.029027045709842388
lifestyle_16,0.017913134114532145
massachusetts_11,0.004561698390548987
opportunity_6,0.04872543494088849
opportunity_9,0.008877678235555414
opportunity_10,0.04612120084194714
world_1,0.0340373611266918
world_14,0.004746479394004524
world_18,0.014049825007472318
senate,
financial,
chance_7,
opportunity_14,
chance_16,
political,
opportunity_7,
debt_3,
tennessee_17,
debt_1,
gold,
judge,
chance_15,
opportunity_3,
train_20,
tennessee_6,
bonds_5,
opportunity_17,
happy_6,
oil,
car,
train_5,
justice_17,
college,
restaurant,
opportunity_20,
bonds_3,
community,
freedom,
garden,
lifestyle_7,
train_12,
finance,
world_4,
crisis_14,
debt_18,
crisis_20,
gain_5,
crisis_16,
massachusetts_13,
train_10,
social,
council_4,
gain_12,
election,
lifestyle_17,
secretary,
trader,
chance_4,
marketing_19,
tourism,
county,
global_5,
council_19,
tennessee_13,
georgia,
rare earths,
train_3,
gain_2,
lifestyle_14,
transaction,
leverage,
ltd,
union_11,
lifestyle_13,
gains,
bonds_14,
investment_9,
housing,
crisis_15,
firm,
society_15,
happy_16,
investment_4,
chance_8,
gain_3,
justice_3,
opportunity_4,
justice_13,
crisis_6,
marketing_20,
tennessee_18,
world_3,
companies,
culture_8,
investment_6,
union_5,
chance_6,
BUY AND HOLD,
development,
council_12,
georgia_1,
train_11,
union_7,
seats,
chance_12,
happy_13,
world_6,
committee_8,
union_9,
world_15,
marketing_17,
opportunity_16,
served,
happy,
founded,
bonds_7,
world_10,
gain_20,
council_1,
council_10,
bonds_15,
train_13,
debt_4,
consumption,
william,
stats,
debt_5,
union_6,
arts,
ceo,
investment_2,
bonds_1,
massachusetts_2,
massachusetts_1,
chance_3,
dividend,
council_9,
tennessee_15,
lifestyle,
union_8,
investment_17,
justice_5,
chance_13,
business,
world_17,
union_3,
committee_13,
lifestyle_6,
society_3,
stock market,
culture_11,
debt_20,
georgia_11,
lifestyle_1,
society_11,
justice_7,
environment,
water,
services,
marketing_10,
project,
lifestyle_3,
texas,
train_9,
earnings,
movement,
marketing,
gain_14,
council_7,
union_17,
crisis_9,
committee_12,
georgia_17,
investment_8,
crisis_7,
vermont,
council_16,
opportunity_19,
tennessee,
default,
crisis,
marketing_2,
marketing_7,
committee_3,
virginia,
forex,
gain_16,
marketing_5,
york,
global_12,
investment_14,
police,
democratic,
portfolio,
council_14,
banking,
georgia_5,
economy,
society_1,
culture,
crisis_3,
debt,
energy,
lifestyle_19,
georgia_14,
georgia_16,
massachusetts_3,
party,
global_18,
global_14,
investment_12,
georgia_12,
investment_11,
justice_1,
bonds_20,
gain_15,
union_4,
voters,
georgia_18,
opportunity_12,
fun,
investment,
culture_6,
global_9,
global_17,
tennessee_9,
color,
marketing_14,
global_10,
justice,
cancer,
credit,
opportunity_13,
conflict,
investment_10,
revenue,
lifestyle_5,
georgia_8,
union_14,
loss,
union_19,
chance_11,
union_15,
investment_15,
council_11,
investment_1,
republican,
case,
society_20,
council_3,
ore,
wisconsin,
bonds_8,
gain_9,
committee_14,
happy_3,
world_2,
council_13,
bonds_19,
council_15,
target_return,
investment_20,
bonds,
world_13,
happy_12,
tennessee_2,
stocks,
culture_10,
georgia_19,
society_13,
society,
fond,
massachusetts_12,
council_18,
debt_19,
world_11,
opportunity_11,
union_1,
sell,
global_16,
return,
world_20,
opportunity_1,
train_2,
gain_10,
global,
massachusetts_15,
union_2,
bonds_13,
train_16,
culture_18,
members,
ohio,
tennessee_5,
committee_16,
greed,
washington,
opportunity_5,
consume,
nyse,
committee_5,
economic,
dow jones,
global_20,
fed,
committee_17,
lifestyle_18,
missouri,
global_6,
global_11,
society_10,
happy_7,
happy_10,
train_4,
train,
world_8,
chance_2,
georgia_2,
chance_20,
massachusetts_10,
massachusetts_16,
happy_9,
culture_4,
massachusetts_4,
bank,
metals,
home,
justice_8,
returns,
hedge,
security,
tennessee_19,
derivatives,
rich,
council_6,
house,
management,
invest,
travel,
train_14,
georgia_9,
economics,
committee_1,
council_17,
society_14,
council_5,
world_19,
war,
justice_12,
food,
bonds_18,
market,
global_13,
marriage,
council_8,
crisis_2,
investment_7,
bonds_16,
justice_10,
opportunity_18,
georgia_15,
massachusetts_20,
marketing_13,
tennessee_20,
union,
culture_3,
marketing_16,
justice_18,
bonds_6,
religion,
train_19,
union_12,
global_1,
inc,
world_5,
justice_19,
crisis_17,
culture_20,
headlines,
debt_11,
culture_5,
legal,
bonds_2,
governor,
marketing_9,
tennessee_16,
crisis_10,
society_2,
justice_14,
global_19,
global_4,
debt_6,
marketing_3,
culture_1,
ministry,
society_19,
world_7,
minister,
district,
debt_7,
massachusetts_14,
union_16,
bonds_12,
success,
gain_17,
massachusetts_6,
debt_12,
DOW JONES,
chance_10,
lifestyle_12,
marketing_11,
debt_10,
culture_16,
profit,
train_7,
bonds_17,
happy_2,
buy,
gain_7,
gain_1,
happy_1,
lifestyle_11,
happy_11,
products,
train_17,
debt_2,
culture_19,
markets,
gain_11,
marketing_18,
short selling,
money,
votes,
crisis_13,
debt_15,
council,
financial markets,
act,
holiday,
society_4,
elections,
investment_16,
society_16,
risk,
georgia_10,
lifestyle_4,
gain_8,
marketing_8,
politics,
carolina,
global_8,
kitchen,
committee_4,
world,
gain_19,
justice_20,
gain_4,
culture_13,
crisis_8,
committee,
court,
world_12,
society_5,
bonds_4,
society_17,
gain_13,
world_9,
president,
lifestyle_9,
justice_4,
marketing_4,
short sell,
investment_3,
bubble,
council_2,
happy_5,
tennessee_4,
union_13,
debt_13,
union_18,
happy_20,
corporation,
inflation,
tennessee_1,
tennessee_7,
unemployment,
bonds_9,
debt_8,
crash,
nasdaq,
debt_16,
global_15,
culture_14,
