feature,feature_score
color_5,0.04941477341046686
dividend_11,0.0017728803028338057
million_10,0.019880610751812442
ministry_3,0.01928664269004226
ministry_5,0.037004835293253595
ministry_14,0.047224740113411885
ministry_16,0.018441426088883207
missouri_15,0.026088941632107683
ore_16,0.0012555747762395771
portfolio_7,0.0213766389655785
restaurant_17,0.00039965000328021105
returns_1,0.006158948420357531
returns_20,0.03500206840974598
gold_6,
elected,
services,
color_13,
court,
earnings,
media,
gold_12,
service,
trader,
buy_16,
buy_5,
global,
short selling,
success_1,
election_10,
election_1,
short sell,
ministry_4,
blacklist,
security,
votes,
economics,
restaurant_3,
oil,
war,
opportunity,
law,
credit,
returns_18,
dividend_8,
success_7,
invest,
missouri,
energy,
election_17,
social,
buy_9,
success_2,
gold_14,
food,
restaurant_14,
carolina,
revenue,
missouri_14,
crisis,
money,
banking,
dividend_2,
portfolio_13,
ministry_2,
county,
dividend_15,
restaurant_7,
default,
success_9,
ministry_15,
college_11,
missouri_10,
election_19,
union,
metals,
college_5,
election_16,
buy_13,
college_1,
government,
derivatives,
missouri_8,
restaurant_4,
market,
transaction,
restaurant_19,
election_18,
gold_4,
representatives,
ministry_18,
color_12,
success_11,
arts,
gold_17,
election_14,
ministry_7,
happy,
color_20,
rich,
world,
dividend_1,
gold_9,
restaurant_20,
ohio,
dividend_20,
ore_18,
markets,
train,
dividend_10,
buy_6,
success_4,
forex,
college_10,
missouri_13,
election_12,
ministry,
ministry_17,
million_1,
million_8,
lifestyle,
college_3,
council,
election_15,
case,
corporation,
color_11,
color_1,
cancer,
buy_15,
dividend_13,
business,
stock market,
district,
portfolio_5,
missouri_12,
holiday,
restaurant_1,
gold_3,
garden,
returns_13,
ore_13,
returns_19,
dividend_3,
missouri_16,
pennsylvania,
missouri_1,
return,
investment,
chance,
college_9,
gold_8,
president,
ore_1,
election_4,
movement,
buy_3,
ministry_1,
ministry_12,
financial markets,
gold_16,
cash,
movie,
color_10,
ore_5,
returns_10,
success_18,
rare earths,
restaurant_18,
dividend_17,
development,
returns_14,
served,
million_4,
restaurant_12,
gold_18,
returns_9,
buy_4,
profit,
missouri_9,
million_19,
gold_10,
ministry_11,
returns_7,
color_4,
republican,
georgia,
portfolio_15,
ore_6,
act,
million,
unemployment,
gains,
million_12,
labor,
ore_8,
election_8,
million_6,
million_11,
college_13,
ministry_13,
bank,
college_17,
dividend_19,
dividend_16,
illinois,
college_7,
dividend_4,
success,
buy_19,
sell,
rights,
missouri_4,
buy_7,
virginia,
college_18,
success_5,
buy_14,
election_5,
loss,
portfolio,
fine,
buy_1,
missouri_2,
dividend_6,
missouri_20,
college,
ore_2,
college_20,
returns_4,
dividend_14,
restaurant_6,
election_11,
missouri_19,
returns_6,
committee,
seats,
kitchen,
color_15,
wisconsin,
dividend_12,
college_15,
governor,
ore_20,
portfolio_18,
success_16,
conflict,
restaurant_15,
elections,
tennessee,
missouri_3,
college_14,
inc,
restaurant_10,
portfolio_17,
million_17,
missouri_6,
bubble,
success_10,
million_2,
companies,
political,
ore_3,
college_19,
dividend,
gold_11,
office,
ore,
housing,
buy_20,
society,
color_8,
washington,
election_3,
inflation,
ministry_20,
ore_7,
restaurant_11,
ore_11,
missouri_11,
million_15,
police,
stocks,
ore_15,
health,
nyse,
color_19,
gold_1,
million_5,
portfolio_11,
success_17,
restaurant_2,
dow jones,
democratic,
crash,
election_9,
color_3,
color_9,
success_8,
culture,
leverage,
gold,
success_6,
stats,
party,
buy_12,
ore_12,
color_14,
returns_16,
missouri_17,
project,
travel,
gain,
fed,
portfolio_20,
religion,
economic,
success_15,
marketing,
million_9,
ministry_10,
success_20,
election,
portfolio_9,
portfolio_3,
massachusetts,
returns_2,
gold_5,
texas,
target_return,
buy_2,
returns_11,
debt,
gold_20,
portfolio_19,
college_6,
color_2,
dividend_5,
community,
million_16,
financial,
management,
greed,
ore_9,
ministry_19,
dividend_7,
consumption,
portfolio_2,
ore_14,
election_20,
gold_15,
million_14,
portfolio_8,
color_16,
million_20,
election_13,
returns_17,
ltd,
fond,
million_7,
william,
portfolio_14,
tourism,
portfolio_4,
restaurant_5,
economy,
election_6,
returns_12,
returns_15,
missouri_7,
buy,
missouri_18,
color_17,
college_8,
hedge,
buy_10,
york,
million_3,
ministry_8,
buy_11,
minister,
industry,
college_12,
color_6,
firm,
voters,
house,
ceo,
success_3,
fun,
gold_2,
ore_19,
headlines,
technology,
ministry_6,
legal,
finance,
present,
home,
buy_8,
water,
election_7,
senate,
returns,
returns_8,
ring,
million_13,
success_12,
members,
bonds,
buy_18,
ore_10,
risk,
kentucky,
founded,
judge,
missouri_5,
returns_5,
freedom,
secretary,
politics,
dividend_9,
gold_19,
car,
products,
vermont,
restaurant,
portfolio_12,
federal,
college_16,
growth,
color_7,
college_4,
restaurant_16,
restaurant_8,
success_13,
election_2,
restaurant_13,
dividend_18,
college_2,
color_18,
success_14,
environment,
gold_7,
portfolio_16,
portfolio_10,
justice,
DOW JONES,
nasdaq,
marriage,
restaurant_9,
ore_4,
portfolio_6,
portfolio_1,
success_19,
returns_3,
consume,
buy_17,
gold_13,
ore_17,
BUY AND HOLD,
million_18,
color,
ministry_9,
