feature,feature_score
banking_1,0.044908673430623
banking_3,0.025032685973099857
banking_6,0.01577855792987777
gold_5,0.005110572289165772
lifestyle_7,0.01132605102494291
lifestyle_17,0.025424776454224376
markets_2,0.003783722610460962
served_3,0.001920220903685002
senate,
financial,
fine_9,
gains_1,
fine_2,
gold_13,
gold_19,
political,
nasdaq_14,
party_14,
markets_9,
gold,
bank,
judge,
growth_10,
metals,
home,
secretary_4,
color_12,
returns,
hedge,
security,
derivatives,
rich,
secretary_6,
party_7,
house,
secretary_19,
management,
oil,
car,
gold_7,
invest,
fine_12,
party_17,
gold_9,
travel,
college,
economics,
gold_18,
growth_19,
restaurant,
war,
party_18,
food,
community,
freedom,
garden,
banking_14,
finance,
market,
marriage,
bubble_6,
color_16,
secretary_16,
growth_4,
party_9,
social,
election,
secretary,
trader,
gold_2,
union,
garden_14,
religion,
tourism,
county,
fine_20,
garden_8,
georgia,
rare earths,
nasdaq_1,
markets_5,
bubble_9,
nasdaq_2,
lifestyle_14,
transaction,
gains_8,
inc,
leverage,
bubble_10,
banking_13,
gold_16,
color_17,
ltd,
lifestyle_13,
headlines,
legal,
gains,
growth_2,
gains_18,
nasdaq_4,
secretary_15,
housing,
governor,
firm,
bubble_20,
bubble_5,
nasdaq_15,
markets_6,
garden_18,
nasdaq_17,
party_4,
ministry,
garden_16,
markets_7,
garden_3,
minister,
district,
gold_8,
party_8,
companies,
banking_11,
color_2,
growth_17,
fine_7,
growth_20,
banking_12,
garden_17,
success,
color_1,
BUY AND HOLD,
development,
secretary_2,
seats,
garden_19,
served_16,
markets_12,
DOW JONES,
fine_11,
lifestyle_12,
nasdaq_5,
served_20,
profit,
served_9,
nasdaq_19,
garden_2,
party_20,
growth_5,
growth_11,
gold_17,
served,
happy,
founded,
gains_12,
banking_5,
fine_10,
fine_16,
gold_14,
buy,
markets_1,
bubble_13,
consumption,
william,
stats,
lifestyle_11,
products,
fine_6,
bubble_2,
arts,
ceo,
markets,
secretary_9,
fine_13,
growth_1,
dividend,
gold_6,
bubble_11,
served_14,
bubble_16,
gold_15,
short selling,
banking_19,
markets_10,
lifestyle,
color_10,
money,
growth_12,
gains_2,
markets_16,
banking_10,
votes,
served_2,
business,
secretary_17,
color_18,
council,
financial markets,
act,
holiday,
bubble_3,
elections,
bubble_12,
risk,
nasdaq_10,
color_4,
party_6,
lifestyle_4,
lifestyle_6,
color_11,
stock market,
served_11,
lifestyle_1,
color_5,
politics,
carolina,
garden_10,
gold_3,
gold_11,
environment,
garden_13,
water,
services,
kitchen,
secretary_11,
project,
world,
gains_5,
lifestyle_3,
texas,
garden_12,
gold_10,
markets_17,
earnings,
movement,
banking_2,
marketing,
banking_8,
growth_3,
committee,
nasdaq_8,
court,
growth_9,
party_5,
garden_15,
bubble_14,
vermont,
president,
party_15,
color_7,
lifestyle_9,
markets_15,
gains_19,
tennessee,
growth_14,
garden_1,
default,
gold_12,
short sell,
gains_6,
crisis,
bubble,
virginia,
color_3,
forex,
garden_11,
served_18,
york,
markets_18,
corporation,
markets_3,
nasdaq_7,
inflation,
nasdaq_13,
police,
nasdaq_16,
served_12,
unemployment,
democratic,
portfolio,
secretary_18,
gold_20,
fine_1,
growth_16,
crash,
fine_15,
nasdaq,
banking,
bubble_8,
economy,
culture,
markets_8,
debt,
nasdaq_9,
gains_9,
energy,
lifestyle_19,
fine_19,
color_20,
labor,
party,
chance,
service,
present,
garden_6,
markets_19,
served_19,
bubble_15,
served_1,
markets_14,
party_2,
illinois,
law,
voters,
opportunity,
growth_18,
markets_4,
fun,
ring,
color_14,
served_13,
banking_9,
investment,
bubble_19,
color_9,
massachusetts,
color_19,
gold_1,
kentucky,
office,
pennsylvania,
garden_5,
banking_17,
served_17,
lifestyle_8,
color_8,
markets_13,
nasdaq_18,
party_12,
color,
secretary_5,
nasdaq_6,
gains_15,
gains_13,
justice,
cancer,
markets_11,
credit,
secretary_8,
conflict,
revenue,
lifestyle_5,
bubble_17,
bubble_18,
loss,
garden_7,
garden_9,
gold_4,
garden_20,
republican,
case,
growth_8,
fine_5,
ore,
gains_20,
secretary_12,
wisconsin,
gains_10,
bubble_7,
party_11,
secretary_14,
markets_20,
lifestyle_20,
bubble_1,
target_return,
bonds,
color_6,
fine_18,
growth_7,
party_3,
gains_17,
banking_20,
fine_14,
gains_3,
federal,
government,
stocks,
media,
banking_4,
banking_16,
gains_11,
banking_15,
society,
growth_6,
served_8,
lifestyle_10,
fond,
garden_4,
gain,
nasdaq_20,
secretary_3,
nasdaq_3,
party_13,
gains_4,
sell,
return,
lifestyle_16,
party_1,
fine_3,
served_7,
technology,
global,
served_5,
secretary_13,
served_4,
secretary_1,
fine,
gains_14,
color_13,
fine_17,
secretary_20,
members,
fine_4,
ohio,
secretary_7,
growth_15,
party_19,
banking_18,
blacklist,
party_16,
greed,
washington,
representatives,
lifestyle_2,
consume,
bubble_4,
served_10,
gains_7,
nyse,
rights,
economic,
color_15,
fine_8,
health,
banking_7,
dow jones,
party_10,
fed,
lifestyle_18,
secretary_10,
missouri,
served_15,
nasdaq_12,
industry,
million,
served_6,
growth,
nasdaq_11,
movie,
growth_13,
elected,
cash,
train,
gains_16,
lifestyle_15,
