feature,feature_score
bank_17,0.0027514778574245237
car_1,0.023743865987336975
democratic_2,0.042231032215186884
democratic_5,0.02869605862605005
democratic_17,0.004537790927588359
environment_7,0.03868763829841031
food_16,0.017717805011823934
gold_2,0.0012831992591768122
gold_9,0.011551245962547722
house_18,0.04013566210516237
opportunity_3,0.01365291203437749
sell_20,0.0039020060272544903
tennessee_9,3.0348100637179344e-05
tennessee_13,0.0004916245729198827
train_9,0.028467021145355324
william_10,0.01270780439387052
senate,
financial,
william_6,
companies_15,
gold_13,
opportunity_14,
gold_19,
political,
opportunity_7,
tennessee_17,
gold,
companies_7,
judge,
companies_19,
freedom_6,
democratic_18,
train_20,
tennessee_6,
sell_8,
opportunity_17,
environment_9,
oil,
car,
gold_7,
train_5,
freedom_1,
freedom_20,
william_4,
college,
court_9,
food_13,
gold_18,
inc_16,
restaurant,
office_7,
opportunity_20,
office_15,
community,
freedom,
garden,
train_12,
ltd_16,
finance,
democratic_3,
house_12,
car_9,
bank_20,
train_10,
social,
environment_12,
election,
service_15,
william_5,
secretary,
trader,
house_3,
tourism,
county,
cancer_5,
service_19,
georgia,
rare earths,
train_3,
ltd_19,
transaction,
leverage,
food_17,
gold_16,
inc_7,
companies_14,
ltd,
service_10,
housing_4,
gains,
food_3,
housing,
firm,
environment_5,
water_10,
companies_17,
environment_16,
invest_12,
opportunity_4,
inc_15,
bank_13,
opportunity_9,
tennessee_18,
service_2,
companies,
democratic_19,
invest_17,
cancer_20,
culture_8,
water_4,
cancer_11,
cancer_17,
cancer_13,
BUY AND HOLD,
development,
train_11,
democratic_6,
ltd_11,
seats,
car_15,
office_20,
house_16,
office_1,
service_9,
cancer_3,
car_12,
service_5,
william_7,
invest_16,
water_19,
house_19,
companies_12,
court_19,
water_14,
democratic_1,
cancer_7,
sell_17,
sell_14,
office_16,
court_12,
opportunity_16,
water_3,
served,
office_3,
happy,
housing_15,
founded,
inc_13,
invest_3,
court_8,
invest_11,
invest_8,
train_13,
consumption,
william,
stats,
companies_1,
culture_9,
car_7,
arts,
ceo,
bank_1,
water_16,
democratic_10,
dividend,
gold_6,
tennessee_15,
gold_15,
freedom_8,
car_2,
lifestyle,
court_4,
companies_2,
ltd_18,
food_4,
service_11,
house_9,
sell_9,
william_1,
water_17,
business,
bank_18,
democratic_11,
freedom_3,
water_7,
ltd_14,
office_9,
housing_20,
stock market,
culture_11,
gold_11,
environment,
democratic_12,
water,
cancer_6,
services,
project,
service_17,
texas,
ltd_13,
earnings,
william_15,
movement,
marketing,
sell_18,
car_17,
housing_7,
vermont,
opportunity_19,
william_11,
william_14,
tennessee,
companies_18,
ltd_17,
default,
ltd_1,
office_10,
car_3,
crisis,
invest_9,
house_4,
housing_1,
virginia,
forex,
york,
housing_19,
car_14,
sell_11,
police,
invest_19,
democratic,
portfolio,
william_19,
gold_20,
democratic_14,
environment_17,
banking,
housing_11,
william_13,
inc_11,
inc_18,
house_11,
economy,
service_20,
inc_14,
sell_3,
culture,
debt,
ltd_6,
court_17,
energy,
democratic_9,
environment_4,
party,
food_8,
house_1,
house_6,
bank_3,
water_15,
democratic_13,
voters,
opportunity_12,
fun,
car_18,
