feature,feature_score
case_8,0.003710015748316437
case_10,0.002192844735580617
chance_5,0.03453391960549638
chance_15,0.0060259729865918986
invest_2,0.04509957855356459
ministry_1,0.01932631273372247
representatives_9,0.002786173229424229
representatives_19,0.04346888629057322
sell_8,0.032867972854884235
stats_12,3.204274685462716e-05
tennessee_8,0.0077569095994747105
war_6,0.00014695360371252752
revenue_7,
representatives_6,
chance_20,
york_15,
carolina_13,
secretary,
case_19,
sell_15,
representatives_13,
target_return,
food_12,
chance_14,
ministry_3,
credit,
ceo,
food_16,
sell_20,
water,
DOW JONES,
services,
ring,
representatives_8,
food_10,
consumption,
stats_9,
ministry_8,
companies,
york_4,
short selling,
health,
york_9,
returns,
york_19,
representatives,
cancer,
sell_16,
york_1,
carolina_4,
food_4,
sell_2,
loss,
chance_8,
representatives_16,
revenue_13,
corporation,
ministry_2,
tennessee_14,
revenue_10,
tennessee_12,
food_11,
war_12,
fine,
lifestyle,
representatives_3,
sell_10,
carolina_6,
invest_12,
case_12,
food_7,
ministry_15,
bank,
ministry,
union,
case_13,
food_9,
revenue_3,
home,
chance_6,
war_1,
case_9,
sell,
district,
forex,
minister,
carolina_10,
sell_14,
chance_1,
case_17,
sell_4,
carolina_5,
war_20,
york_10,
ministry_9,
ministry_19,
travel,
stats_2,
revenue_4,
war_14,
wisconsin,
representatives_7,
chance_7,
labor,
crash,
food_2,
finance,
ministry_13,
hedge,
sell_3,
present,
york_5,
york_3,
rights,
case_11,
food_15,
carolina_16,
revenue_20,
carolina_3,
carolina_8,
media,
tennessee_4,
government,
revenue_1,
senate,
missouri,
food_8,
democratic,
revenue_2,
freedom,
conflict,
war_19,
texas,
war_3,
ministry_4,
leverage,
york_17,
case_2,
york_20,
default,
invest_5,
tennessee_17,
oil,
sell_17,
stats,
stats_20,
sell_19,
cash,
ministry_5,
stats_5,
revenue_5,
carolina_12,
invest_10,
elections,
revenue_18,
case_5,
seats,
industry,
war_15,
service,
served,
stats_18,
business,
social,
virginia,
stats_13,
representatives_15,
war_4,
investment,
revenue_17,
york_8,
case_20,
war_13,
opportunity,
million,
sell_12,
management,
case_16,
members,
voters,
nyse,
economics,
legal,
york_2,
ministry_7,
tennessee_15,
invest_16,
revenue_6,
gains,
politics,
illinois,
carolina_17,
stats_19,
tennessee,
york_7,
food_1,
york_12,
york_14,
nasdaq,
political,
housing,
war_8,
technology,
chance_4,
financial markets,
war_18,
firm,
ministry_11,
tennessee_11,
ministry_16,
food_3,
case_15,
short sell,
invest_9,
food_20,
debt,
chance_18,
marketing,
fed,
tourism,
representatives_20,
ministry_20,
carolina_1,
vermont,
war_9,
stats_4,
court,
representatives_18,
dow jones,
invest_7,
county,
culture,
stats_10,
invest_3,
invest_6,
carolina_7,
ministry_12,
representatives_2,
market,
fond,
happy,
crisis,
representatives_4,
BUY AND HOLD,
war_11,
representatives_1,
financial,
chance_3,
tennessee_20,
food,
stats_11,
tennessee_10,
committee,
success,
invest,
tennessee_7,
office,
invest_8,
stats_14,
chance_19,
economic,
case_6,
revenue_15,
college,
society,
invest_20,
ltd,
tennessee_2,
governor,
food_18,
food_19,
york_11,
portfolio,
carolina_9,
products,
house,
movie,
consume,
economy,
sell_6,
war_5,
case_18,
sell_11,
money,
dividend,
judge,
revenue_12,
justice,
tennessee_13,
york_16,
food_6,
invest_4,
representatives_14,
representatives_10,
energy,
tennessee_6,
chance,
stats_7,
stock market,
revenue,
security,
ministry_6,
food_5,
stats_6,
fun,
arts,
stats_17,
party,
war_2,
york_6,
federal,
revenue_19,
york,
markets,
movement,
council,
greed,
carolina_2,
war_7,
food_13,
tennessee_5,
sell_13,
tennessee_18,
act,
headlines,
stats_15,
election,
invest_18,
war_17,
stats_8,
revenue_16,
ministry_14,
stats_16,
rich,
inc,
color,
elected,
revenue_14,
religion,
police,
carolina_11,
tennessee_1,
case_1,
chance_17,
restaurant,
case_7,
chance_9,
chance_13,
earnings,
republican,
war_16,
ministry_18,
tennessee_9,
invest_1,
environment,
carolina_18,
tennessee_19,
chance_2,
chance_12,
revenue_8,
president,
york_13,
car,
invest_19,
representatives_11,
invest_14,
sell_9,
global,
carolina_19,
development,
war_10,
carolina,
representatives_5,
carolina_14,
carolina_15,
ministry_10,
gold,
food_17,
ministry_17,
william,
growth,
stats_1,
stats_3,
pennsylvania,
representatives_12,
founded,
sell_7,
banking,
kentucky,
marriage,
case_14,
gain,
sell_18,
invest_11,
bonds,
project,
invest_15,
georgia,
unemployment,
buy,
votes,
war,
tennessee_3,
blacklist,
return,
invest_17,
case_4,
chance_16,
stocks,
kitchen,
trader,
revenue_11,
ohio,
carolina_20,
community,
law,
case,
representatives_17,
holiday,
metals,
rare earths,
profit,
world,
revenue_9,
massachusetts,
train,
chance_10,
chance_11,
sell_1,
invest_13,
ore,
york_18,
washington,
food_14,
derivatives,
case_3,
tennessee_16,
sell_5,
bubble,
inflation,
transaction,
garden,
risk,
