feature,feature_score
act_1,0.03469463091665335
cancer_4,0.0002583310389399615
house_7,0.04312431058818758
house_13,0.006400110362300435
portfolio_17,0.009103117202686755
stocks_7,0.0007268868404793394
tennessee_15,0.03136831120630715
wisconsin_20,0.022054699127823495
york_7,0.0038045835748450048
elections_14,
elections_18,
union_14,
elected,
services,
house_6,
court,
earnings,
bank_4,
media,
service,
trader,
elections_16,
york_4,
global,
short selling,
short sell,
act_2,
election_1,
election_10,
stocks_19,
elections_3,
security,
union_2,
votes,
union_7,
house_4,
economics,
cancer_17,
oil,
cancer_16,
union_10,
war,
opportunity,
law,
credit,
union_18,
act_15,
invest,
missouri,
wisconsin_7,
energy,
bonds_15,
election_17,
social,
food,
carolina,
revenue,
york_19,
crisis,
wisconsin_9,
cancer_8,
money,
banking,
portfolio_13,
wisconsin_8,
county,
house_1,
default,
election_19,
union,
cancer_13,
stocks_9,
metals,
elections_20,
wisconsin_2,
election_16,
government,
derivatives,
market,
tennessee_14,
ceo_5,
transaction,
bonds_10,
election_18,
tennessee_6,
representatives,
stocks_1,
cancer_9,
arts,
union_19,
stocks_18,
bonds_9,
ceo_13,
election_14,
york_20,
happy,
rich,
world,
bonds_8,
ohio,
york_3,
union_20,
markets,
train,
bank_6,
bonds_3,
stocks_4,
forex,
ceo_3,
wisconsin_14,
election_12,
ministry,
union_8,
cancer_19,
house_8,
house_9,
lifestyle,
wisconsin_16,
council,
election_15,
bank_19,
case,
corporation,
act_6,
act_16,
union_5,
cancer,
business,
stock market,
union_15,
district,
act_11,
bank_5,
portfolio_5,
elections_17,
holiday,
house_16,
garden,
cancer_2,
house_2,
elections_15,
pennsylvania,
bank_2,
return,
investment,
chance,
tennessee_20,
president,
stocks_8,
york_13,
election_4,
movement,
tennessee_5,
financial markets,
cash,
movie,
bank_17,
rare earths,
development,
wisconsin_17,
served,
bonds_18,
bank_10,
york_11,
stocks_12,
bank_11,
stocks_20,
profit,
cancer_14,
wisconsin_6,
bank_14,
tennessee_13,
tennessee_3,
republican,
elections_12,
bank_8,
stocks_3,
tennessee_7,
georgia,
portfolio_15,
act,
million,
elections_10,
unemployment,
bonds_11,
gains,
tennessee_17,
elections_8,
labor,
york_9,
election_8,
stocks_14,
bank,
house_10,
act_19,
illinois,
cancer_15,
success,
ceo_8,
sell,
wisconsin_12,
rights,
ceo_12,
cancer_11,
elections_6,
cancer_7,
union_4,
virginia,
elections_11,
bonds_5,
election_5,
loss,
portfolio,
fine,
act_13,
elections_4,
elections_2,
union_13,
bonds_19,
college,
cancer_18,
committee,
seats,
election_11,
governor,
tennessee_2,
kitchen,
wisconsin,
portfolio_18,
act_20,
act_4,
conflict,
elections,
tennessee,
house_14,
york_8,
cancer_1,
bonds_1,
inc,
ceo_7,
tennessee_1,
stocks_13,
union_3,
bubble,
act_8,
companies,
house_11,
house_18,
political,
stocks_15,
dividend,
ceo_14,
ceo_6,
house_17,
office,
union_1,
tennessee_10,
tennessee_8,
ore,
housing,
house_3,
society,
washington,
election_3,
inflation,
wisconsin_5,
elections_13,
police,
stocks,
nyse,
health,
portfolio_7,
stocks_2,
portfolio_11,
act_9,
elections_1,
tennessee_12,
dow jones,
democratic,
crash,
election_9,
york_18,
culture,
act_10,
leverage,
york_16,
gold,
bonds_7,
cancer_3,
stats,
party,
ceo_2,
act_5,
project,
travel,
gain,
cancer_10,
bank_13,
fed,
portfolio_20,
religion,
economic,
ceo_4,
cancer_20,
marketing,
bonds_20,
bonds_6,
act_12,
ceo_17,
election,
portfolio_9,
union_9,
portfolio_3,
massachusetts,
york_10,
tennessee_9,
texas,
stocks_16,
target_return,
wisconsin_15,
bank_20,
debt,
portfolio_19,
union_17,
bonds_4,
wisconsin_3,
community,
ceo_1,
wisconsin_1,
wisconsin_18,
financial,
ceo_20,
management,
greed,
stocks_17,
york_14,
portfolio_2,
consumption,
york_15,
election_20,
portfolio_8,
bank_12,
ceo_10,
bonds_12,
elections_5,
election_13,
ceo_9,
ltd,
fond,
york_2,
act_3,
stocks_6,
william,
house_15,
portfolio_14,
tourism,
wisconsin_13,
bonds_16,
portfolio_4,
stocks_11,
union_11,
economy,
election_6,
wisconsin_4,
wisconsin_10,
cancer_5,
york_17,
act_14,
buy,
bonds_2,
hedge,
bank_16,
tennessee_11,
house_12,
york,
minister,
tennessee_18,
industry,
act_17,
ceo_11,
firm,
voters,
house_20,
house,
wisconsin_11,
bonds_14,
ceo,
union_6,
fun,
tennessee_4,
headlines,
technology,
elections_19,
legal,
finance,
present,
act_7,
house_5,
home,
wisconsin_19,
water,
election_7,
tennessee_16,
stocks_10,
cancer_6,
returns,
bank_1,
senate,
ceo_15,
ring,
york_1,
york_12,
bonds_13,
members,
BUY AND HOLD,
bonds,
risk,
kentucky,
ceo_18,
founded,
elections_7,
judge,
bank_18,
bank_7,
house_19,
freedom,
secretary,
politics,
car,
products,
cancer_12,
vermont,
restaurant,
portfolio_12,
federal,
ceo_19,
growth,
bank_15,
union_12,
election_2,
bank_9,
york_5,
environment,
york_6,
bonds_17,
portfolio_10,
portfolio_16,
bank_3,
justice,
DOW JONES,
nasdaq,
marriage,
portfolio_6,
portfolio_1,
act_18,
union_16,
consume,
stocks_5,
elections_9,
tennessee_19,
blacklist,
color,
ceo_16,
