feature,feature_score
bubble_12,0.004575587287866498
cash_6,0.0470267914837174
cash_12,0.001490565760440244
culture_9,0.04241617436549613
derivatives_4,0.04430407671625036
derivatives_6,0.010701121046750224
food_8,0.03636296757156182
food_14,0.027933050144587763
freedom_14,0.0012053222296479107
gain_6,0.038969708418820234
happy_14,0.018760704300987373
markets_3,0.011843356130165168
massachusetts_11,0.020281220472627138
ohio_2,0.02147299715532908
seats_12,0.023239009796366682
gold_6,
elected,
services,
food_11,
holiday_17,
happy_11,
bubble_5,
earnings,
travel_9,
media,
gold_12,
money_1,
gain_16,
home_17,
short selling,
freedom_5,
cash_11,
oil_17,
president_9,
garden_18,
economics,
home_8,
oil,
invest_12,
ohio_4,
republican_1,
seats_8,
law,
credit,
returns_18,
invest_5,
invest,
missouri,
derivatives_13,
carolina,
fine_16,
culture_17,
crisis,
invest_17,
invest_18,
money,
seats_19,
cash_16,
food_18,
invest_1,
garden_13,
car_7,
holiday_20,
chance_4,
holiday_19,
markets_6,
default,
movement_5,
happy_13,
present_11,
travel_1,
culture_15,
happy_17,
metals,
invest_8,
happy_5,
train_2,
fun_8,
money_2,
government,
derivatives,
garden_3,
fine_18,
seats_7,
car_11,
gold_4,
invest_19,
travel_10,
arts,
fun_3,
gold_17,
freedom_11,
derivatives_16,
markets_18,
bubble_15,
democratic_14,
happy,
rich,
world,
chance_12,
happy_3,
seats_11,
fine_3,
ohio,
food_16,
fine_1,
fun_13,
chance_13,
markets,
oil_20,
train,
money_10,
car_13,
cash_4,
travel_15,
fine_19,
movement_20,
seats_16,
house_9,
lifestyle,
travel_19,
council,
cash_20,
case,
corporation,
seats_9,
ohio_1,
movement_7,
invest_7,
markets_1,
happy_2,
stock market,
money_15,
district,
president_1,
invest_2,
derivatives_2,
risk_14,
massachusetts_14,
gold_3,
house_2,
markets_5,
holiday_10,
returns_19,
president_18,
pennsylvania,
home_15,
investment,
chance,
republican_19,
car_5,
derivatives_3,
invest_11,
travel_4,
car_1,
democratic_10,
car_14,
home_1,
money_18,
present_2,
holiday_9,
present_15,
movement,
democratic_12,
home_19,
seats_17,
financial markets,
gold_16,
cash,
movie,
markets_8,
returns_10,
train_18,
returns_14,
oil_1,
train_19,
derivatives_20,
home_20,
democratic_17,
massachusetts_12,
ohio_16,
gain_13,
profit,
cash_2,
markets_9,
train_10,
bubble_1,
returns_7,
movement_10,
freedom_7,
movement_3,
republican,
fine_14,
fun_20,
cash_14,
holiday_16,
georgia,
markets_2,
train_12,
act,
gain_10,
million,
house_13,
gains,
movement_15,
markets_4,
holiday_4,
markets_10,
freedom_18,
labor,
culture_13,
bubble_17,
bank,
house_10,
car_8,
train_16,
fun_16,
republican_6,
culture_8,
happy_12,
train_9,
success,
sell,
markets_17,
republican_3,
risk_20,
cash_3,
virginia,
fine_11,
derivatives_5,
loss,
portfolio,
fine,
risk_17,
college,
oil_3,
oil_4,
returns_4,
returns_6,
kitchen,
wisconsin,
travel_14,
ohio_10,
car_12,
conflict,
tennessee,
gain_17,
freedom_6,
house_14,
inc,
money_11,
fine_7,
chance_2,
bubble,
travel_17,
companies,
money_7,
house_18,
political,
gain_1,
fine_17,
dividend,
gold_11,
movement_8,
travel_12,
ore,
housing,
washington,
train_15,
freedom_2,
movement_19,
democratic_13,
police,
stocks,
car_15,
health,
chance_15,
republican_15,
gold_1,
travel_2,
movement_6,
garden_19,
happy_20,
holiday_12,
dow jones,
massachusetts_4,
democratic,
crash,
gain_20,
oil_14,
freedom_4,
travel_18,
leverage,
president_13,
gold,
massachusetts_10,
stats,
party,
culture_19,
travel_6,
returns_16,
train_8,
project,
travel,
gain,
happy_16,
car_3,
movement_17,
fed,
culture_16,
economic,
invest_3,
bubble_14,
president_6,
train_14,
happy_7,
invest_13,
garden_1,
republican_20,
risk_3,
bubble_4,
train_7,
money_8,
travel_5,
texas,
invest_14,
target_return,
president_5,
money_3,
debt,
bubble_10,
culture_5,
gold_20,
republican_8,
oil_19,
community,
travel_16,
culture_10,
chance_9,
fine_13,
fun_2,
holiday_5,
markets_19,
massachusetts_19,
money_16,
management,
greed,
bubble_13,
risk_5,
fine_4,
home_11,
chance_6,
gold_15,
home_12,
freedom_10,
republican_4,
chance_3,
ltd,
fond,
gain_7,
bubble_11,
fine_12,
happy_8,
freedom_8,
holiday_3,
tourism,
house_15,
president_2,
president_10,
president_16,
president_19,
seats_14,
president_8,
returns_20,
returns_15,
risk_6,
buy,
present_4,
massachusetts_20,
movement_4,
hedge,
holiday_11,
ohio_12,
garden_14,
republican_14,
democratic_4,
minister,
president_15,
freedom_13,
gain_8,
democratic_8,
present_5,
ohio_18,
markets_14,
present_13,
firm,
voters,
house,
democratic_3,
ceo,
fun,
food_3,
present_17,
gold_2,
seats_1,
headlines,
technology,
chance_11,
house_7,
cash_7,
freedom_19,
oil_7,
present,
house_5,
culture_18,
happy_1,
fine_10,
culture_6,
invest_4,
returns,
travel_20,
returns_8,
ring,
fun_6,
members,
garden_9,
kentucky,
democratic_20,
derivatives_11,
derivatives_8,
massachusetts_6,
massachusetts_17,
holiday_14,
returns_5,
secretary,
bubble_20,
seats_5,
train_6,
car,
garden_4,
massachusetts_13,
movement_14,
chance_16,
republican_5,
culture_7,
money_13,
restaurant,
seats_3,
democratic_15,
oil_15,
present_12,
chance_1,
environment,
bubble_8,
seats_6,
markets_7,
justice,
DOW JONES,
nasdaq,
marriage,
ohio_20,
culture_2,
travel_3,
derivatives_9,
train_1,
gold_13,
BUY AND HOLD,
republican_10,
color,
freedom_1,
cash_5,
house_6,
ohio_13,
democratic_18,
food_10,
court,
train_3,
seats_18,
fun_12,
service,
trader,
global,
bubble_2,
short sell,
massachusetts_3,
ohio_14,
oil_16,
garden_2,
security,
democratic_6,
votes,
seats_13,
house_4,
cash_13,
risk_11,
chance_7,
massachusetts_8,
fun_9,
war,
opportunity,
fun_18,
cash_10,
oil_13,
money_17,
energy,
social,
derivatives_10,
gold_14,
food,
revenue,
gain_18,
banking,
republican_13,
home_14,
county,
home_18,
chance_14,
car_19,
republican_7,
house_1,
ohio_19,
republican_2,
chance_10,
money_20,
union,
car_9,
derivatives_15,
movement_1,
oil_9,
car_16,
bubble_9,
ohio_9,
market,
transaction,
representatives,
massachusetts_5,
movement_18,
president_3,
money_12,
travel_7,
happy_18,
gain_15,
derivatives_19,
movement_12,
derivatives_18,
train_17,
gold_9,
culture_11,
freedom_3,
ohio_3,
culture_4,
fine_9,
massachusetts_15,
forex,
train_20,
ministry,
democratic_19,
house_8,
ohio_8,
car_17,
freedom_9,
fun_5,
democratic_5,
invest_20,
train_4,
risk_16,
culture_12,
cancer,
business,
garden_20,
ohio_15,
holiday_2,
holiday,
fine_6,
gain_14,
house_16,
garden,
garden_6,
home_3,
returns_13,
holiday_1,
president_11,
garden_17,
return,
fine_15,
markets_11,
gold_8,
markets_12,
president,
derivatives_17,
freedom_20,
cash_8,
gain_11,
holiday_6,
risk_2,
oil_6,
ohio_6,
fun_17,
massachusetts_18,
rare earths,
massachusetts_1,
movement_11,
development,
served,
car_4,
derivatives_1,
fun_11,
massachusetts_7,
president_17,
gold_18,
risk_7,
returns_1,
returns_9,
invest_9,
present_10,
gold_10,
democratic_9,
derivatives_12,
present_18,
garden_12,
food_6,
food_9,
seats_2,
seats_4,
happy_10,
unemployment,
risk_4,
home_13,
markets_13,
culture_14,
fine_20,
happy_15,
illinois,
republican_9,
rights,
holiday_13,
home_4,
gain_12,
republican_16,
republican_11,
massachusetts_2,
travel_11,
home_10,
money_9,
present_6,
chance_17,
holiday_7,
committee,
seats,
governor,
chance_8,
freedom_17,
fun_7,
risk_12,
fine_2,
risk_18,
invest_10,
train_11,
elections,
happy_19,
home_5,
culture_20,
car_2,
house_11,
oil_12,
president_12,
food_13,
home_7,
house_17,
present_9,
oil_2,
office,
derivatives_14,
gain_19,
bubble_18,
cash_18,
president_20,
freedom_16,
house_3,
society,
happy_9,
inflation,
present_8,
risk_8,
garden_10,
nyse,
derivatives_7,
home_9,
republican_17,
food_1,
car_18,
fun_19,
bubble_19,
travel_8,
invest_6,
present_1,
gain_5,
car_20,
culture,
democratic_11,
holiday_15,
garden_8,
holiday_8,
ohio_17,
seats_10,
seats_15,
garden_11,
food_12,
present_3,
chance_18,
democratic_2,
freedom_12,
movement_2,
cash_19,
religion,
bubble_6,
risk_19,
massachusetts_9,
marketing,
bubble_7,
election,
oil_10,
cash_1,
massachusetts,
returns_2,
gold_5,
chance_20,
fine_8,
fun_14,
car_6,
garden_15,
fun_10,
gain_9,
invest_16,
present_14,
returns_11,
president_14,
massachusetts_16,
happy_6,
gain_2,
home_16,
movement_16,
financial,
markets_20,
ohio_7,
cash_15,
consumption,
democratic_1,
train_5,
gain_3,
holiday_18,
returns_17,
risk_13,
william,
markets_15,
cash_17,
food_19,
food_2,
home_2,
fun_1,
risk_1,
economy,
fine_5,
risk_10,
returns_12,
food_7,
chance_19,
house_12,
happy_4,
money_14,
york,
freedom_15,
present_19,
industry,
oil_18,
bubble_3,
house_20,
home_6,
markets_16,
money_4,
ohio_5,
garden_7,
legal,
republican_18,
finance,
home,
water,
republican_12,
bubble_16,
culture_1,
senate,
cash_9,
risk_9,
car_10,
chance_5,
invest_15,
train_13,
culture_3,
bonds,
risk,
founded,
food_15,
judge,
movement_9,
garden_5,
president_4,
democratic_7,
garden_16,
house_19,
oil_8,
present_20,
freedom,
politics,
gold_19,
food_17,
president_7,
risk_15,
money_5,
food_5,
products,
fun_4,
vermont,
federal,
growth,
democratic_16,
present_16,
food_4,
money_19,
food_20,
gain_4,
present_7,
gold_7,
oil_11,
seats_20,
money_6,
returns_3,
travel_13,
consume,
movement_13,
ohio_11,
fun_15,
oil_5,
blacklist,
