feature,feature_score
cash_1,0.029943624655366312
chance_13,0.04704653626414838
consume_5,0.0035263787908888845
crash_2,0.04176916505482096
invest_1,0.006778644122884506
invest_13,0.0117757235667185
invest_15,0.028533074686184597
judge_12,0.03756069058354601
judge_13,0.004235909800956707
judge_17,0.00697231656064541
judge_18,0.012531582936882456
movement_6,0.0020930937419970305
movement_7,0.018997005330208757
movement_8,0.039560465386845364
nyse_9,0.028046109299863436
senate,
financial,
chance_7,
consume_11,
chance_16,
political,
party_14,
gold,
nyse_3,
judge,
ring_16,
chance_15,
crash_5,
train_20,
kitchen_8,
ring_13,
buy_6,
party_7,
oil,
car,
train_5,
earnings_14,
party_17,
loss_3,
college,
restaurant,
party_18,
world_4,
community,
freedom,
garden,
train_12,
finance,
car_9,
crisis_14,
crisis_20,
party_9,
crisis_16,
train_10,
social,
consume_15,
election,
buy_5,
cash_5,
secretary,
trader,
chance_4,
tourism,
county,
earnings_7,
georgia,
rare earths,
consume_4,
train_3,
earnings_3,
transaction,
consume_2,
leverage,
consume_13,
loss_1,
ltd,
housing_4,
gains,
movement_2,
housing,
crisis_15,
kitchen_2,
movement_14,
firm,
judge_16,
chance_8,
invest_12,
judge_9,
kitchen_13,
crisis_6,
world_3,
companies,
ring_14,
invest_17,
cash_14,
chance_6,
BUY AND HOLD,
development,
train_11,
seats,
car_15,
cash_13,
earnings_15,
car_12,
chance_12,
invest_16,
world_6,
world_15,
nyse_2,
served,
happy,
housing_15,
founded,
world_10,
invest_3,
invest_11,
cash_17,
ring_4,
invest_8,
train_13,
consumption,
william,
stats,
loss_17,
car_7,
arts,
ceo,
loss_2,
chance_3,
dividend,
earnings_13,
car_2,
lifestyle,
buy_20,
nyse_10,
movement_15,
business,
world_17,
buy_7,
party_6,
housing_20,
stock market,
environment,
buy_13,
water,
services,
project,
nyse_5,
earnings_4,
texas,
train_9,
earnings,
movement,
movement_12,
marketing,
judge_19,
nyse_4,
cash_2,
crisis_9,
car_17,
housing_7,
crisis_7,
earnings_5,
vermont,
party_15,
buy_3,
loss_18,
tennessee,
default,
nyse_15,
car_3,
crisis,
invest_9,
housing_1,
movement_3,
buy_15,
virginia,
ring_2,
forex,
ring_3,
ring_9,
york,
housing_19,
car_14,
police,
invest_19,
democratic,
portfolio,
cash_7,
buy_2,
banking,
housing_11,
ring_12,
economy,
culture,
crisis_3,
debt,
ring_7,
loss_12,
buy_9,
energy,
party,
ring_10,
party_2,
voters,
fun,
car_18,
nyse_17,
investment,
judge_1,
ring_19,
movement_5,
car_5,
buy_4,
kitchen_12,
party_12,
color,
cash_20,
earnings_18,
crash_20,
justice,
cancer,
credit,
conflict,
cash_19,
housing_8,
revenue,
earnings_1,
loss,
chance_11,
kitchen_16,
republican,
case,
ore,
wisconsin,
car_13,
buy_8,
invest_18,
world_2,
target_return,
world_13,
bonds,
consume_3,
consume_10,
judge_5,
kitchen_4,
stocks,
consume_18,
society,
fond,
world_11,
consume_6,
sell,
kitchen_7,
return,
world_20,
train_2,
movement_1,
kitchen_10,
global,
movement_18,
train_16,
loss_8,
members,
ohio,
party_19,
party_16,
greed,
washington,
ring_1,
cash_18,
consume,
nyse,
economic,
judge_4,
consume_8,
earnings_19,
dow jones,
party_10,
earnings_8,
fed,
missouri,
crash_14,
train_4,
train,
world_8,
chance_2,
crash_13,
chance_20,
consume_1,
nyse_14,
car_4,
crash_1,
crash_7,
car_19,
ring_15,
bank,
metals,
home,
earnings_9,
loss_7,
returns,
hedge,
security,
