feature,feature_score
cancer_1,0.01513801162487224
government_4,0.004299792702484616
justice_8,0.005500972464242046
justice_16,0.01188294638287709
loss_10,0.012852908450420307
market_8,0.006616733560695532
market_10,0.01501001408857319
members_1,0.020109638766285284
travel_16,0.0004373588284398708
union_7,0.020202702051464093
justice_9,
technology_20,
union_14,
elected,
services,
william_19,
court,
william_8,
earnings,
travel_9,
market_1,
media,
service,
trader,
media_10,
market_4,
global,
short selling,
short sell,
william_2,
william_16,
security,
union_2,
votes,
market_18,
economics,
cancer_17,
members_17,
oil,
loss_1,
government_16,
cancer_16,
union_10,
war,
opportunity,
loss_20,
law,
credit,
union_18,
crash_2,
invest,
missouri,
energy,
social,
market_17,
media_5,
food,
carolina,
fine_16,
revenue,
market_12,
crisis,
cancer_8,
money,
banking,
government_14,
market_19,
county,
water_19,
loss_15,
default,
media_16,
water_16,
union,
travel_1,
cancer_13,
loss_16,
metals,
william_3,
technology_12,
government,
derivatives,
market,
fine_18,
transaction,
market_11,
justice_20,
travel_10,
representatives,
cancer_9,
arts,
justice_5,
water_17,
loss_5,
government_6,
union_19,
travel_7,
happy,
technology_13,
loss_3,
rich,
world,
loss_8,
water_8,
members_7,
fine_3,
ohio,
fine_1,
union_20,
crash_4,
fine_9,
markets,
train,
loss_14,
forex,
travel_15,
members_15,
fine_19,
ministry,
justice_2,
union_8,
cancer_19,
william_11,
crash_11,
government_10,
justice_7,
market_5,
lifestyle,
market_20,
council,
travel_19,
water_20,
case,
corporation,
media_13,
union_5,
cancer,
business,
stock market,
members_11,
union_15,
district,
william_15,
crash_19,
holiday,
members_12,
fine_6,
media_12,
loss_9,
garden,
cancer_2,
government_2,
loss_13,
government_5,
crash_6,
media_6,
pennsylvania,
crash_17,
technology_11,
return,
investment,
chance,
crash_7,
fine_15,
travel_4,
president,
market_3,
media_19,
movement,
financial markets,
members_19,
cash,
movie,
rare earths,
members_2,
government_12,
development,
crash_15,
served,
market_15,
government_17,
justice_12,
profit,
technology_15,
cancer_14,
william_7,
media_3,
technology_4,
loss_18,
republican,
members_20,
fine_14,
members_3,
georgia,
media_17,
act,
million,
unemployment,
gains,
justice_11,
william_6,
crash_13,
government_20,
justice_19,
loss_2,
labor,
fine_20,
water_6,
bank,
loss_7,
technology_14,
media_11,
illinois,
cancer_15,
william_17,
success,
sell,
technology_5,
rights,
cancer_11,
crash_3,
cancer_7,
union_4,
justice_4,
virginia,
fine_11,
government_1,
members_6,
justice_15,
technology_1,
travel_11,
loss,
portfolio,
fine,
union_13,
market_13,
justice_6,
college,
cancer_18,
members_18,
committee,
seats,
governor,
market_2,
kitchen,
water_1,
wisconsin,
water_13,
travel_14,
loss_19,
fine_2,
conflict,
water_15,
elections,
tennessee,
justice_1,
inc,
water_12,
government_15,
fine_7,
crash_14,
union_3,
bubble,
technology_17,
travel_17,
companies,
william_12,
political,
water_7,
technology_8,
fine_17,
dividend,
office,
union_1,
government_8,
travel_12,
ore,
housing,
william_4,
society,
washington,
technology_6,
water_9,
inflation,
police,
stocks,
nyse,
health,
justice_10,
william_5,
media_9,
market_6,
water_4,
government_19,
william_1,
members_13,
travel_2,
media_8,
media_18,
water_3,
travel_8,
dow jones,
crash_20,
democratic,
crash,
travel_18,
culture,
water_5,
leverage,
justice_18,
gold,
cancer_3,
stats,
party,
technology_18,
travel_6,
water_11,
project,
travel,
gain,
water_14,
cancer_10,
government_11,
fed,
technology_16,
religion,
economic,
cancer_20,
marketing,
technology_2,
election,
union_9,
crash_9,
massachusetts,
travel_5,
fine_8,
texas,
target_return,
debt,
union_17,
loss_12,
media_20,
community,
fine_13,
media_2,
members_8,
financial,
crash_10,
william_20,
management,
greed,
government_13,
fine_4,
consumption,
technology_10,
media_4,
market_9,
ltd,
fond,
william,
fine_12,
crash_8,
tourism,
union_11,
economy,
fine_5,
cancer_4,
technology_7,
cancer_5,
buy,
hedge,
york,
members_14,
minister,
industry,
government_18,
technology_19,
crash_18,
firm,
voters,
house,
water_18,
ceo,
union_6,
fun,
headlines,
technology,
government_3,
technology_3,
legal,
finance,
present,
members_16,
members_5,
home,
loss_11,
water,
market_14,
fine_10,
william_13,
justice_13,
cancer_6,
returns,
travel_20,
senate,
ring,
crash_12,
members,
market_16,
justice_17,
bonds,
risk,
kentucky,
founded,
william_10,
judge,
william_18,
freedom,
secretary,
politics,
justice_3,
william_9,
media_14,
car,
william_14,
crash_16,
media_15,
technology_9,
products,
cancer_12,
justice_14,
restaurant,
vermont,
federal,
growth,
media_7,
crash_5,
members_9,
crash_1,
union_12,
members_10,
government_9,
environment,
members_4,
justice,
DOW JONES,
nasdaq,
marriage,
loss_17,
water_2,
loss_6,
travel_3,
government_7,
water_10,
union_16,
travel_13,
consume,
market_7,
media_1,
BUY AND HOLD,
blacklist,
color,
loss_4,
