feature,feature_score
economic_3,0.02632173905351313
food_12,0.006103291980837118
food_13,0.005675821554131979
food_17,0.04002751510495667
labor_9,0.004794695797900906
market_1,0.042771035833323326
market_6,0.025526854608267657
market_10,0.006151306206825967
market_11,0.02139110336630742
market_14,0.013976963787339468
members_1,0.044181384044379345
wisconsin_7,0.004549987286701391
elected,
services,
food_11,
voters_4,
food_10,
court,
police_8,
earnings,
voters_15,
economic_11,
media,
service,
trader,
voters_13,
kitchen_10,
market_4,
labor_16,
short selling,
global,
short sell,
earnings_20,
security,
votes,
economic_5,
kitchen_6,
market_18,
economics,
members_17,
voters_16,
restaurant_3,
oil,
republican_1,
war,
opportunity,
law,
credit,
kitchen_4,
invest,
missouri,
energy,
social,
market_17,
voters_20,
food,
carolina,
restaurant_14,
revenue,
market_12,
crisis,
voters_18,
wisconsin_9,
money,
earnings_16,
banking,
republican_13,
market_19,
wisconsin_8,
county,
food_18,
kentucky_4,
kitchen_8,
restaurant_7,
republican_7,
default,
republican_2,
police_10,
college_11,
present_11,
economic_17,
union,
kitchen_9,
metals,
wisconsin_2,
earnings_10,
college_5,
college_1,
government,
derivatives,
restaurant_4,
police_12,
market,
economic_6,
transaction,
restaurant_19,
representatives,
earnings_5,
arts,
happy,
rich,
world,
labor_7,
earnings_15,
members_7,
restaurant_20,
ohio,
food_16,
markets,
train,
forex,
members_15,
college_10,
economic_2,
voters_5,
wisconsin_14,
ministry,
kentucky_1,
market_5,
lifestyle,
market_20,
council,
kitchen_11,
wisconsin_16,
college_3,
earnings_1,
case,
corporation,
labor_6,
kentucky_19,
cancer,
business,
stock market,
members_11,
economic_18,
district,
kitchen_3,
holiday,
members_12,
restaurant_1,
labor_19,
garden,
pennsylvania,
return,
investment,
chance,
college_9,
republican_19,
police_6,
kentucky_5,
president,
market_3,
economic_12,
market_8,
present_2,
present_15,
voters_10,
police_19,
kitchen_5,
movement,
police_18,
kitchen_18,
financial markets,
kentucky_8,
members_19,
cash,
movie,
rare earths,
members_2,
labor_5,
restaurant_18,
development,
wisconsin_17,
served,
restaurant_12,
market_15,
police_15,
profit,
police_3,
wisconsin_6,
labor_12,
present_10,
police_7,
economic_15,
present_18,
police_1,
voters_9,
kitchen_16,
republican,
members_20,
food_6,
labor_2,
food_9,
members_3,
georgia,
act,
million,
earnings_4,
earnings_14,
economic_13,
voters_19,
earnings_3,
kitchen_14,
gains,
unemployment,
earnings_9,
voters_3,
police_17,
labor,
labor_13,
police_14,
college_13,
labor_15,
bank,
college_17,
earnings_12,
illinois,
college_7,
republican_6,
success,
kitchen_20,
sell,
wisconsin_12,
republican_9,
police_16,
rights,
kentucky_10,
kentucky_20,
republican_3,
kentucky_9,
economic_8,
virginia,
police_11,
republican_16,
members_6,
college_18,
republican_11,
loss,
portfolio,
fine,
present_6,
earnings_11,
market_13,
college,
members_18,
college_20,
committee,
seats,
restaurant_6,
college_15,
governor,
food_8,
market_2,
kitchen,
kentucky_12,
wisconsin,
restaurant_15,
conflict,
elections,
tennessee,
police_2,
voters_14,
kitchen_12,
college_14,
inc,
restaurant_10,
bubble,
companies,
voters_12,
political,
college_19,
dividend,
present_9,
office,
ore,
housing,
kentucky_2,
kitchen_15,
society,
wisconsin_20,
washington,
police_4,
police_5,
inflation,
present_8,
wisconsin_5,
restaurant_11,
labor_10,
labor_20,
police,
stocks,
nyse,
health,
republican_15,
republican_17,
food_1,
members_13,
restaurant_2,
kentucky_16,
dow jones,
voters_6,
democratic,
crash,
present_1,
earnings_2,
kitchen_7,
labor_14,
culture,
leverage,
gold,
earnings_8,
stats,
party,
labor_11,
labor_8,
economic_19,
project,
travel,
gain,
present_3,
voters_17,
fed,
religion,
economic,
marketing,
voters_2,
election,
economic_14,
restaurant_17,
economic_20,
republican_20,
massachusetts,
labor_4,
economic_16,
texas,
target_return,
wisconsin_15,
economic_7,
kitchen_2,
debt,
kentucky_6,
present_14,
kentucky_11,
college_6,
republican_8,
wisconsin_3,
labor_18,
community,
wisconsin_1,
wisconsin_18,
members_8,
financial,
management,
greed,
consumption,
voters_7,
voters_1,
kitchen_19,
economic_10,
kitchen_13,
earnings_17,
police_13,
market_9,
republican_4,
kitchen_17,
ltd,
fond,
william,
food_19,
labor_3,
wisconsin_13,
tourism,
earnings_13,
food_2,
restaurant_5,
economy,
wisconsin_4,
wisconsin_10,
food_7,
buy,
present_4,
kentucky_13,
college_8,
hedge,
york,
members_14,
present_19,
republican_14,
minister,
industry,
present_5,
college_12,
labor_1,
present_13,
firm,
voters,
house,
wisconsin_11,
kentucky_17,
ceo,
fun,
food_3,
police_20,
earnings_19,
present_17,
headlines,
technology,
legal,
republican_18,
finance,
present,
members_16,
voters_11,
economic_4,
members_5,
home,
water,
police_9,
wisconsin_19,
republican_12,
earnings_18,
senate,
returns,
ring,
members,
market_16,
kentucky_7,
bonds,
risk,
earnings_7,
economic_1,
kentucky,
founded,
food_15,
judge,
present_20,
freedom,
secretary,
politics,
car,
kentucky_14,
kentucky_15,
republican_5,
food_5,
kitchen_1,
products,
food_14,
vermont,
restaurant,
federal,
growth,
college_16,
kentucky_18,
voters_8,
college_4,
members_9,
present_16,
restaurant_16,
restaurant_8,
food_4,
members_10,
food_20,
restaurant_13,
present_12,
kentucky_3,
college_2,
present_7,
environment,
members_4,
justice,
DOW JONES,
nasdaq,
marriage,
restaurant_9,
labor_17,
consume,
economic_9,
market_7,
BUY AND HOLD,
republican_10,
blacklist,
color,
earnings_6,
