feature,feature_score
car_5,0.007250445058957671
dividend_1,0.009698524182347883
fun_20,0.03344079824403803
invest_3,0.02834463001798668
money_14,0.000957445702440153
money_16,0.02063140869638278
money_19,0.003611791475329983
travel_11,0.0059808374106018695
water_6,0.016476429065927795
elected,
services,
color_13,
carolina_14,
court,
carolina_19,
earnings,
travel_9,
fun_12,
media,
service,
money_1,
trader,
global,
short selling,
short sell,
stocks_19,
war_7,
security,
war_19,
votes,
economics,
risk_11,
oil,
carolina_4,
invest_12,
fun_9,
war,
opportunity,
fun_18,
law,
credit,
opportunity_8,
dividend_8,
invest_5,
invest,
missouri,
money_17,
war_9,
energy,
social,
opportunity_9,
carolina_5,
food,
carolina,
revenue,
crisis,
invest_17,
invest_18,
money,
banking,
dividend_2,
carolina_2,
county,
dividend_15,
water_19,
war_18,
invest_1,
car_19,
car_7,
default,
money_20,
water_16,
union,
travel_1,
car_9,
stocks_9,
metals,
invest_8,
carolina_16,
car_16,
fun_8,
money_2,
war_4,
war_13,
government,
derivatives,
market,
transaction,
opportunity_16,
car_11,
travel_10,
invest_19,
representatives,
color_12,
stocks_1,
arts,
fun_3,
water_17,
money_12,
stocks_18,
travel_7,
happy,
color_20,
rich,
world,
water_8,
carolina_6,
war_5,
fun_13,
ohio,
war_1,
dividend_20,
markets,
train,
dividend_10,
money_10,
carolina_11,
stocks_4,
forex,
car_13,
energy_5,
travel_15,
ministry,
war_8,
energy_1,
car_17,
fun_5,
lifestyle,
travel_19,
council,
invest_20,
dividend_11,
water_20,
case,
corporation,
color_11,
risk_16,
color_1,
invest_7,
cancer,
business,
dividend_13,
stock market,
carolina_12,
money_15,
district,
invest_2,
holiday,
risk_14,
war_3,
garden,
dividend_3,
pennsylvania,
return,
investment,
chance,
invest_11,
travel_4,
president,
car_1,
war_11,
car_14,
stocks_8,
money_18,
energy_17,
carolina_3,
energy_15,
movement,
risk_2,
financial markets,
fun_17,
cash,
movie,
color_10,
rare earths,
dividend_17,
development,
served,
car_4,
fun_11,
stocks_12,
risk_7,
stocks_20,
opportunity_12,
invest_9,
profit,
opportunity_3,
energy_13,
color_4,
republican,
finance_18,
finance_20,
stocks_3,
finance_3,
georgia,
act,
million,
unemployment,
war_16,
gains,
opportunity_6,
finance_16,
risk_4,
labor,
carolina_17,
stocks_14,
bank,
carolina_8,
dividend_19,
car_8,
dividend_16,
fun_16,
illinois,
dividend_4,
success,
energy_19,
sell,
rights,
war_20,
risk_20,
virginia,
loss,
portfolio,
fine,
finance_9,
money_9,
dividend_6,
risk_17,
college,
dividend_14,
committee,
seats,
color_15,
governor,
fun_7,
risk_12,
kitchen,
war_2,
wisconsin,
dividend_12,
travel_14,
water_13,
risk_18,
water_1,
car_12,
conflict,
war_10,
water_15,
invest_10,
tennessee,
elections,
opportunity_15,
opportunity_19,
inc,
energy_8,
money_11,
water_12,
car_2,
stocks_13,
war_6,
energy_18,
bubble,
travel_17,
companies,
money_7,
political,
stocks_15,
water_7,
war_15,
dividend,
finance_2,
office,
energy_14,
travel_12,
energy_3,
ore,
housing,
society,
color_8,
washington,
water_9,
inflation,
opportunity_7,
risk_8,
police,
stocks,
car_15,
health,
nyse,
color_19,
stocks_2,
finance_5,
water_4,
energy_6,
travel_2,
car_18,
fun_19,
carolina_9,
water_3,
travel_8,
invest_6,
dow jones,
democratic,
crash,
color_3,
color_9,
car_20,
travel_18,
culture,
water_5,
leverage,
energy_9,
gold,
energy_7,
stats,
party,
travel_6,
energy_10,
color_14,
water_11,
war_14,
project,
travel,
gain,
water_14,
risk_19,
car_3,
fed,
finance_6,
religion,
economic,
carolina_20,
marketing,
election,
opportunity_2,
carolina_1,
invest_13,
risk_3,
massachusetts,
opportunity_11,
money_8,
travel_5,
texas,
opportunity_18,
stocks_16,
invest_14,
target_return,
invest_16,
fun_14,
money_3,
debt,
car_6,
fun_10,
finance_4,
color_2,
dividend_5,
finance_19,
community,
travel_16,
fun_2,
financial,
management,
greed,
risk_5,
stocks_17,
finance_15,
dividend_7,
consumption,
opportunity_20,
color_16,
opportunity_1,
energy_20,
opportunity_4,
risk_13,
ltd,
fond,
stocks_6,
william,
tourism,
stocks_11,
energy_2,
fun_1,
risk_1,
economy,
risk_10,
finance_10,
risk_6,
buy,
color_17,
hedge,
finance_12,
york,
minister,
industry,
color_6,
finance_7,
firm,
voters,
opportunity_14,
house,
water_18,
ceo,
money_4,
fun,
finance_1,
carolina_13,
headlines,
technology,
finance_17,
energy_11,
legal,
finance,
present,
home,
water,
carolina_15,
finance_13,
stocks_10,
energy_12,
carolina_7,
invest_4,
senate,
returns,
travel_20,
risk_9,
ring,
carolina_18,
car_10,
invest_15,
fun_6,
members,
energy_4,
finance_14,
BUY AND HOLD,
bonds,
risk,
kentucky,
founded,
stocks_7,
judge,
freedom,
secretary,
politics,
opportunity_17,
finance_8,
dividend_9,
car,
risk_15,
money_5,
carolina_10,
fun_4,
products,
opportunity_13,
money_13,
vermont,
restaurant,
federal,
growth,
color_7,
energy_16,
war_12,
color_5,
finance_11,
opportunity_5,
dividend_18,
color_18,
environment,
justice,
DOW JONES,
nasdaq,
marriage,
water_2,
money_6,
opportunity_10,
travel_3,
war_17,
travel_13,
consume,
fun_15,
stocks_5,
water_10,
blacklist,
color,
