feature,feature_score
council_15,0.003414283402583073
council_17,0.041833578035303465
council_20,0.00901439223840675
economic_1,0.011215060336043832
georgia_20,0.0006793705551297174
products_13,0.031713600772223766
unemployment_1,0.03694416687233999
profit_12,
elected,
services,
holiday_17,
stock_market_11,
earnings,
media,
short selling,
act_2,
products_1,
unemployment_13,
housing_10,
economic_5,
garden_18,
kitchen_6,
economics,
oil,
republican_1,
law,
credit,
invest,
missouri,
unemployment_11,
products_2,
housing_18,
carolina,
trader_14,
crisis,
management_17,
money,
trader_16,
kitchen_8,
unemployment_9,
justice_8,
garden_13,
restaurant_7,
holiday_20,
holiday_19,
default,
unemployment_18,
kitchen_9,
products_11,
metals,
senate_15,
restaurant_4,
government,
derivatives,
garden_3,
ceo_5,
arts,
council_16,
justice_5,
ceo_13,
council_1,
profit_11,
happy,
rich,
world,
products_4,
ohio,
markets,
train,
environment_4,
georgia_5,
energy_5,
economic_2,
products_18,
justice_2,
energy_1,
housing_13,
senate_1,
lifestyle,
council,
kitchen_11,
case,
corporation,
act_16,
stock market,
economic_18,
district,
restaurant_1,
massachusetts_14,
senate_14,
holiday_10,
housing_20,
pennsylvania,
investment,
chance,
republican_19,
trader_17,
economic_12,
energy_17,
holiday_9,
kitchen_5,
movement,
unemployment_15,
kitchen_18,
financial markets,
cash,
movie,
trader_13,
environment_2,
justice_12,
management_13,
massachusetts_12,
stock_market_10,
profit,
georgia_6,
stock_market_9,
stock_market_8,
republican,
stock_market_4,
holiday_16,
georgia,
georgia_18,
act,
million,
economic_13,
gains,
council_10,
justice_11,
holiday_4,
justice_19,
stock_market_2,
labor,
bank,
act_19,
republican_6,
success,
ceo_8,
sell,
kitchen_20,
environment_16,
ceo_12,
unemployment_4,
republican_3,
virginia,
justice_15,
profit_5,
unemployment_10,
environment_1,
loss,
portfolio,
fine,
act_13,
council_5,
college,
justice_6,
restaurant_6,
management_9,
kitchen,
wisconsin,
act_20,
act_4,
conflict,
senate_7,
stock_market_18,
tennessee,
justice_1,
management_5,
kitchen_12,
stock_market_1,
inc,
energy_8,
restaurant_10,
ceo_7,
trader_9,
energy_18,
bubble,
act_8,
products_6,
companies,
senate_11,
political,
dividend,
ceo_6,
products_20,
energy_3,
ore,
housing,
housing_11,
kitchen_15,
justice_16,
washington,
georgia_2,
georgia_8,
management_3,
housing_9,
restaurant_11,
police,
stocks,
health,
justice_10,
republican_15,
georgia_17,
energy_6,
act_9,
garden_19,
holiday_12,
dow jones,
massachusetts_4,
democratic,
crash,
kitchen_7,
act_10,
leverage,
energy_9,
gold,
massachusetts_10,
stats,
party,
energy_10,
senate_5,
project,
travel,
gain,
environment_10,
fed,
economic,
economic_14,
garden_1,
