feature,feature_score
committee_5,0.004006398856166045
conflict_10,0.017598828276658776
economy_1,0.020019812923120398
economy_8,0.03659604542065584
economy_9,0.01480783295750574
finance_2,0.0028161110242634004
forex_1,0.03149432963523702
forex_7,0.013315861822350311
home_9,0.014494058696709777
inflation_3,0.006422444951334253
judge_16,2.9939758240007195e-05
movie_6,0.005247260886264135
movie_7,0.001069423560856928
movie_9,0.038758257396358846
movie_16,0.03110965229904661
seats_14,0.026946511079828196
seats_19,0.020301808116212527
short_selling_4,7.607676483204508e-05
train_19,0.018821352603125927
elections_14,
elections_18,
conflict_14,
elected,
services,
color_13,
economy_13,
gold_6,
happy_11,
short_selling_17,
stock_market_11,
earnings,
inflation_20,
market_1,
media,
gold_12,
money_1,
home_17,
buy_5,
elections_16,
forex_2,
short selling,
labor_16,
election_10,
election_1,
leverage_3,
market_4,
votes_19,
stats_14,
garden_18,
market_18,
economics,
home_8,
oil,
invest_12,
movie_1,
stats_7,
short_selling_10,
seats_8,
law,
credit,
invest_5,
invest,
missouri,
votes_13,
short_selling_1,
buy_9,
committee_10,
stats_12,
judge_9,
carolina,
crisis,
invest_17,
invest_18,
money,
management_17,
movie_19,
growth_13,
committee_15,
market_19,
growth_18,
water_19,
invest_1,
votes_18,
garden_13,
banking_17,
chance_4,
default,
media_16,
happy_13,
short_selling_20,
election_19,
inflation_19,
happy_17,
metals,
elections_20,
happy_5,
invest_8,
train_2,
election_16,
buy_13,
conflict_4,
money_2,
government,
derivatives,
garden_3,
seats_7,
election_18,
gold_4,
invest_19,
arts,
gold_17,
growth_5,
water_17,
leverage_4,
election_14,
happy,
color_20,
rich,
world,
inflation_10,
short_selling_3,
conflict_7,
chance_12,
happy_3,
seats_11,
ohio,
chance_13,
markets,
growth_4,
train,
stats_10,
buy_6,
money_10,
water_14,
banking_11,
election_12,
short_selling_12,
short_selling_6,
seats_16,
ore_16,
lifestyle,
market_20,
council,
movie_4,
case,
corporation,
color_11,
labor_6,
rights_3,
seats_9,
color_1,
invest_7,
buy_15,
happy_2,
stock market,
money_15,
district,
elections_17,
invest_2,
judge_17,
gold_3,
ore_13,
market_10,
media_6,
elections_15,
pennsylvania,
growth_8,
economy_12,
home_15,
investment,
chance,
invest_11,
market_3,
forex_15,
home_1,
market_8,
money_18,
election_4,
movement,
home_19,
seats_17,
inflation_15,
financial markets,
gold_16,
judge_13,
cash,
movie,
train_18,
labor_5,
committee_7,
market_15,
home_20,
management_13,
stock_market_10,
buy_4,
profit,
stock_market_9,
train_10,
stock_market_8,
color_4,
republican,
judge_1,
rights_15,
banking_18,
rights_5,
stock_market_4,
georgia,
media_17,
train_12,
ore_6,
act,
growth_14,
million,
gains,
finance_16,
elections_8,
stock_market_2,
labor,
election_8,
rights_18,
bank,
media_11,
train_16,
happy_12,
train_9,
success,
buy_19,
sell,
buy_7,
conflict_20,
elections_6,
virginia,
elections_11,
economy_4,
movie_18,
election_5,
loss,
portfolio,
fine,
finance_9,
stats_19,
judge_6,
college,
ore_2,
banking_4,
election_11,
management_9,
kitchen,
committee_18,
wisconsin,
committee_19,
stats_2,
stats_20,
water_13,
inflation_14,
conflict,
stats_16,
stock_market_18,
water_15,
tennessee,
management_5,
stock_market_1,
short_selling_2,
growth_20,
inc,
money_11,
chance_2,
committee_6,
votes_15,
votes_17,
bubble,
companies,
money_7,
political,
inflation_2,
ore_3,
water_7,
dividend,
gold_11,
committee_1,
conflict_8,
ore,
growth_7,
housing,
buy_20,
stats_17,
washington,
train_15,
water_9,
ore_7,
management_3,
labor_10,
inflation_18,
economy_5,
police,
stocks,
labor_20,
health,
chance_15,
finance_5,
gold_1,
water_4,
forex_17,
garden_19,
judge_5,
happy_20,
media_8,
economy_19,
dow jones,
democratic,
crash,
election_9,
leverage_7,
labor_14,
growth_2,
growth_3,
leverage,
rights_7,
gold,
water_5,
stats,
party,
labor_11,
train_8,
water_11,
project,
travel,
gain,
happy_16,
inflation_9,
committee_20,
committee_12,
economy_10,
fed,
finance_6,
economy_16,
economic,
judge_4,
forex_16,
invest_3,
growth_6,
conflict_15,
stats_6,
train_14,
happy_7,
economy_11,
invest_13,
garden_1,
train_7,
banking_20,
inflation_11,
texas,
money_8,
invest_14,
target_return,
money_3,
debt,
gold_20,
votes_12,
labor_18,
finance_19,
community,
judge_19,
chance_9,
media_2,
money_16,
growth_12,
management,
greed,
stock_market_7,
finance_15,
banking_2,
management_12,
home_11,
management_14,
ore_14,
election_20,
media_4,
chance_6,
gold_15,
labor_9,
stats_5,
home_12,
market_9,
stats_8,
judge_18,
management_18,
elections_5,
short_selling_19,
chance_3,
ltd,
fond,
committee_17,
conflict_3,
judge_3,
management_4,
stats_15,
happy_8,
votes_4,
tourism,
banking_13,
election_6,
votes_16,
finance_10,
leverage_10,
buy,
conflict_13,
hedge,
buy_10,
finance_12,
garden_14,
movie_12,
minister,
movie_14,
votes_5,
finance_7,
firm,
voters,
conflict_17,
house,
rights_14,
movie_10,
ceo,
fun,
finance_1,
seats_1,
gold_2,
rights_11,
headlines,
technology,
chance_11,
elections_19,
inflation_5,
short_selling_18,
present,
buy_8,
happy_1,
judge_15,
banking_3,
rights_17,
invest_4,
returns,
forex_4,
ring,
leverage_13,
members,
finance_14,
stock_market_13,
market_16,
garden_9,
stock_market_16,
buy_18,
kentucky,
judge_7,
votes_7,
judge_12,
management_15,
committee_3,
train_6,
secretary,
seats_5,
media_14,
car,
garden_4,
media_15,
forex_10,
chance_16,
money_13,
restaurant,
seats_3,
rights_13,
short_selling_5,
color_5,
finance_11,
stats_3,
election_2,
management_7,
forex_12,
votes_1,
chance_1,
color_18,
environment,
forex_9,
seats_6,
stats_11,
conflict_18,
justice,
DOW JONES,
nasdaq,
marriage,
judge_14,
water_10,
ore_4,
short_selling_8,
labor_17,
movie_15,
movie_20,
economy_3,
market_7,
buy_17,
gold_13,
train_1,
short_selling_7,
rights_12,
ore_17,
stats_9,
BUY AND HOLD,
elections_9,
color,
management_16,
court,
growth_15,
train_3,
seats_18,
service,
trader,
media_10,
buy_16,
short_selling_9,
global,
short sell,
rights_4,
elections_3,
garden_2,
security,
votes,
seats_13,
chance_7,
war,
opportunity,
economy_20,
growth_17,
money_17,
energy,
election_17,
social,
economy_18,
gold_14,
committee_9,
judge_8,
banking_6,
market_17,
media_5,
stock_market_15,
food,
revenue,
inflation_4,
market_12,
growth_9,
votes_11,
banking,
banking_12,
home_14,
forex_6,
county,
home_18,
forex_18,
chance_14,
rights_10,
stats_13,
short_selling_16,
chance_10,
money_20,
water_16,
union,
forex_11,
conflict_16,
market,
forex_5,
transaction,
market_11,
representatives,
movie_13,
color_12,
votes_2,
money_12,
happy_18,
leverage_17,
management_19,
judge_20,
labor_7,
water_8,
train_17,
gold_9,
inflation_7,
votes_14,
ore_18,
leverage_8,
leverage_20,
rights_6,
forex,
train_20,
ministry,
market_5,
committee_16,
election_15,
invest_20,
water_20,
train_4,
banking_7,
banking_5,
management_10,
media_13,
cancer,
business,
garden_20,
banking_1,
holiday,
media_12,
labor_19,
garden,
garden_6,
rights_8,
home_3,
leverage_19,
garden_17,
short_selling_14,
return,
short_selling_13,
gold_8,
stats_4,
president,
short_selling_15,
ore_1,
leverage_5,
media_19,
happy_14,
buy_3,
stock_market_14,
color_10,
conflict_9,
ore_5,
rights_9,
rare earths,
stock_market_6,
votes_8,
conflict_11,
development,
served,
rights_19,
gold_18,
votes_9,
rights_2,
votes_10,
invest_9,
movie_3,
management_6,
labor_12,
gold_10,
media_3,
movie_5,
conflict_2,
garden_12,
finance_18,
elections_12,
finance_20,
leverage_12,
votes_3,
labor_2,
finance_3,
seats_2,
seats_12,
seats_4,
happy_10,
elections_10,
unemployment,
leverage_14,
stock_market_20,
judge_10,
growth_11,
ore_8,
home_13,
labor_13,
stats_18,
stock_market_5,
rights_16,
economy_6,
labor_15,
water_6,
happy_15,
illinois,
rights,
economy_2,
home_4,
