feature,feature_score
economics_8,0.009291553723287709
economics_12,0.021050392016994934
economics_13,0.022062488004580796
economics_19,0.01618602304745797
economy_3,0.03234120306097586
financial_markets_3,0.04814000373506369
markets_1,0.0024602309878279326
consumption_10,
consumption_4,
elected,
services,
economy_13,
court,
earnings,
financial_markets_15,
economic_11,
media,
service,
trader,
forex_2,
global,
short selling,
consumption_16,
short sell,
fond_10,
blacklist,
earnings_20,
security,
votes,
economic_5,
economics,
restaurant_3,
oil,
economy_9,
financial_markets_18,
war,
opportunity,
economy_20,
law,
credit,
fond_11,
invest,
missouri,
energy,
financial_markets_20,
social,
economy_18,
food,
restaurant_14,
carolina,
revenue,
economy_1,
crisis,
earnings_16,
money,
banking,
forex_6,
county,
financial_markets_2,
forex_18,
fond_1,
restaurant_7,
consumption_12,
markets_6,
financial_markets_8,
default,
economics_1,
economic_17,
union,
financial_markets_9,
million_18,
metals,
earnings_10,
forex_11,
financial_markets_6,
restaurant_4,
government,
derivatives,
market,
forex_5,
economic_6,
transaction,
restaurant_19,
forex_1,
representatives,
financial_markets_14,
earnings_5,
arts,
markets_18,
consumption_9,
financial_markets_12,
happy,
consumption_1,
rich,
world,
earnings_15,
forex_7,
economics_2,
restaurant_20,
ohio,
economics_11,
economics_14,
markets,
train,
financial_markets_13,
forex,
economic_2,
ministry,
million_1,
million_8,
lifestyle,
council,
economics_20,
earnings_1,
case,
corporation,
economics_10,
economics_15,
cancer,
financial_markets_16,
business,
stock market,
economic_18,
district,
holiday,
restaurant_1,
garden,
financial_markets_11,
markets_5,
pennsylvania,
economy_12,
fond_12,
return,
investment,
chance,
markets_11,
consumption_18,
markets_12,
president,
economics_4,
forex_15,
economic_12,
movement,
economics_7,
financial markets,
economics_18,
cash,
movie,
markets_8,
rare earths,
restaurant_18,
development,
served,
million_4,
restaurant_12,
profit,
markets_9,
economics_17,
million_19,
economic_15,
financial_markets_17,
republican,
georgia,
markets_2,
financial_markets_10,
act,
earnings_14,
million,
earnings_4,
economic_13,
earnings_3,
unemployment,
gains,
consumption_8,
markets_4,
fond_6,
earnings_9,
markets_10,
financial_markets_7,
labor,
million_12,
financial_markets_5,
markets_13,
million_6,
million_11,
economy_6,
bank,
earnings_12,
illinois,
economic_3,
success,
sell,
rights,
economy_2,
markets_17,
economic_8,
virginia,
fond_9,
financial_markets_19,
economy_4,
economy_14,
loss,
portfolio,
fine,
earnings_11,
college,
committee,
seats,
restaurant_6,
governor,
kitchen,
wisconsin,
consumption_6,
restaurant_15,
conflict,
elections,
tennessee,
fond_4,
inc,
restaurant_10,
million_17,
fond_15,
bubble,
million_2,
companies,
political,
consumption_3,
dividend,
economy_17,
fond_16,
office,
consumption_20,
ore,
housing,
society,
washington,
forex_13,
inflation,
restaurant_11,
economy_5,
police,
stocks,
million_15,
health,
nyse,
consumption_14,
million_5,
forex_17,
restaurant_2,
economy_15,
economy_19,
dow jones,
democratic,
crash,
million_10,
earnings_2,
culture,
leverage,
gold,
earnings_8,
stats,
party,
consumption_17,
economic_19,
project,
travel,
gain,
economy_10,
fed,
religion,
economy_16,
economic,
marketing,
forex_16,
million_9,
election,
economic_14,
restaurant_17,
economic_20,
economy_11,
massachusetts,
economic_16,
texas,
fond_8,
financial_markets_1,
target_return,
economic_7,
debt,
economics_3,
consumption_11,
fond_5,
community,
million_16,
financial,
markets_19,
economics_9,
markets_20,
consumption_7,
management,
greed,
consumption_5,
consumption,
economy_8,
economic_10,
million_14,
earnings_17,
million_20,
economics_5,
fond_19,
ltd,
fond,
million_7,
william,
fond_2,
markets_15,
tourism,
earnings_13,
restaurant_5,
economy,
consumption_19,
buy,
economy_7,
hedge,
york,
million_3,
economics_16,
minister,
industry,
fond_13,
forex_3,
markets_14,
firm,
voters,
house,
forex_20,
ceo,
markets_16,
fun,
earnings_19,
fond_17,
headlines,
technology,
consumption_13,
legal,
finance,
present,
economic_4,
home,
forex_19,
water,
earnings_18,
fond_3,
financial_markets_4,
senate,
returns,
fond_20,
forex_4,
ring,
million_13,
members,
bonds,
risk,
earnings_7,
economic_1,
kentucky,
founded,
judge,
fond_18,
forex_8,
consumption_2,
freedom,
secretary,
politics,
car,
forex_10,
consumption_15,
products,
vermont,
restaurant,
fond_7,
federal,
growth,
restaurant_16,
restaurant_8,
markets_3,
forex_12,
restaurant_13,
environment,
forex_9,
markets_7,
forex_14,
justice,
DOW JONES,
nasdaq,
marriage,
restaurant_9,
fond_14,
consume,
economic_9,
BUY AND HOLD,
economics_6,
color,
earnings_6,
