feature,feature_score
DOW_JONES_11,0.002610777815798243
DOW_JONES_15,0.04077125631626561
derivatives_1,0.017124415367681688
economy_6,0.003375054883024432
economy_11,0.011477241280538458
economy_12,0.04356514796356323
economy_15,0.013788045681029008
financial_markets_18,0.0023310037756168515
gain_2,0.03695106064029534
gain_8,0.04854021789365801
garden_10,0.02605072685980493
garden_17,0.03318691318978899
holiday_3,0.026762455044573523
holiday_10,0.009719801675785055
industry_6,0.03845905870644103
industry_8,0.0007593857623899808
party_7,0.024160241588276576
profit_8,0.002275619573031967
profit_9,0.010343490688293088
profit_13,0.0008157591042492789
profit_15,0.03194672522665218
profit_18,0.03320733379171589
representatives_1,0.018613787374083948
ring_11,0.03362497836435382
stats_3,0.03315923769172921
stats_4,0.020810346912794417
tourism_5,0.0010158928922770504
council_1,
seats,
loss_3,
food,
ring_17,
ministry_18,
ministry_13,
industry,
gold,
tourism_7,
party_8,
derivatives_2,
headlines_18,
ring_1,
headlines_7,
economy_18,
founded,
pennsylvania_17,
representatives_15,
party_6,
lifestyle_11,
council_4,
industry_15,
profit_7,
illinois,
labor,
district,
loss_20,
representatives_2,
business,
nyse_11,
tourism_1,
industry_1,
BUY AND HOLD,
gain_9,
pennsylvania_2,
headlines_13,
nyse_8,
ministry_8,
movement,
tourism_19,
money,
services,
DOW_JONES_9,
growth_2,
headlines_8,
governor,
ministry_11,
pennsylvania_15,
nasdaq,
transaction_5,
republican,
ministry_9,
ring_8,
tourism_6,
ministry_6,
tourism_3,
products,
headlines_10,
headlines_16,
legal,
growth_19,
gain_6,
loss_10,
color,
transaction_13,
economic,
sell,
trader,
profit_20,
culture_14,
nyse_20,
derivatives_10,
council_7,
holiday_13,
loss_11,
transaction_1,
stats_13,
party_11,
representatives_5,
members,
economy,
service,
tourism_14,
ring_18,
growth_16,
garden_15,
financial_markets_3,
default,
office,
nyse_5,
party_10,
DOW JONES,
council_6,
gain_5,
energy,
transaction_9,
garden_16,
nyse_18,
kitchen,
holiday_2,
growth_5,
derivatives_20,
growth_17,
party_13,
ring_4,
council_20,
growth_12,
transaction_8,
fed,
elected,
garden,
nyse_13,
culture_9,
financial_markets_7,
kentucky,
derivatives_6,
industry_14,
culture_4,
industry_16,
garden_4,
dividend,
derivatives_5,
financial_markets_16,
holiday_5,
growth_4,
pennsylvania_11,
profit_3,
council_16,
culture_3,
representatives_4,
washington,
culture_12,
derivatives_9,
representatives_13,
gain_15,
short sell,
lifestyle_16,
ring_9,
economy_4,
economy_13,
council_3,
party_3,
profit_5,
council_10,
council_13,
financial_markets_1,
tourism_9,
council_5,
rights,
culture_18,
garden_11,
financial_markets_9,
economy_16,
council_2,
bonds,
