feature,feature_score
DOW_JONES_4,0.024915562336013917
color_14,0.023315906061353333
committee_15,0.014294253549241805
committee_16,0.00018786174935126382
default_20,0.02581617440356711
dow_jones_3,0.004844956740555095
dow_jones_4,0.0052335894010608714
dow_jones_8,0.00642562120903808
dow_jones_18,0.027539299160771535
economic_2,0.0019768348918048914
election_8,0.01751158070198788
election_10,0.006275713685859627
elections_10,0.0062253752485730805
ohio_3,0.018718351545639746
politics_10,0.010864231348634517
secretary_15,0.005365908232660936
union_10,0.013830532188597174
wisconsin_17,0.02380373032556814
elections_14,
elections_18,
union_14,
elected,
services,
color_13,
health_14,
holiday_17,
politics_3,
earnings,
politics_9,
media,
politics_1,
buy_5,
elections_16,
short selling,
election_1,
earnings_20,
economic_5,
kitchen_6,
economics,
oil,
ohio_4,
credit_12,
DOW_JONES_10,
inc_10,
legal_10,
law,
credit,
nyse_8,
republican_1,
union_18,
invest,
missouri,
wisconsin_7,
buy_9,
committee_10,
governor_16,
carolina,
crisis,
health_10,
wisconsin_9,
money,
corporation_3,
corporation_13,
pennsylvania_1,
nyse_15,
kitchen_8,
holiday_20,
holiday_19,
default,
dow_jones_20,
pennsylvania_17,
election_19,
lifestyle_10,
lifestyle_7,
kitchen_9,
nyse_13,
metals,
crisis_12,
elections_20,
wisconsin_2,
corporation_9,
election_16,
buy_13,
default_1,
senate_15,
government,
derivatives,
election_18,
earnings_5,
arts,
election_14,
committee_5,
secretary_5,
happy,
color_20,
secretary_13,
rich,
world,
politics_4,
corporation_2,
ohio,
crisis_18,
markets,
nyse_17,
train,
buy_6,
legal_19,
energy_5,
wisconsin_14,
default_3,
election_12,
union_8,
pennsylvania_5,
crisis_2,
energy_1,
senate_1,
politics_18,
lifestyle,
health_4,
council,
kitchen_11,
wisconsin_16,
earnings_1,
case,
corporation,
color_11,
kentucky_19,
nyse_19,
color_1,
crisis_16,
dow_jones_2,
ohio_1,
secretary_1,
buy_15,
dow_jones_15,
stock market,
economic_18,
district,
union_15,
elections_17,
lifestyle_2,
inc_17,
senate_14,
corporation_8,
holiday_10,
DOW_JONES_14,
elections_15,
pennsylvania,
investment,
chance,
default_18,
republican_19,
kentucky_5,
inc_12,
dow_jones_17,
economic_12,
credit_20,
energy_17,
health_1,
holiday_9,
election_4,
kitchen_5,
movement,
dow_jones_5,
kitchen_18,
financial markets,
kentucky_8,
cash,
movie,
committee_7,
governor_7,
default_4,
crisis_9,
politics_12,
ohio_16,
inc_19,
politics_2,
nyse_9,
buy_4,
profit,
inc_14,
secretary_20,
wisconsin_6,
color_4,
republican,
dow_jones_13,
holiday_16,
georgia,
act,
million,
earnings_4,
dow_jones_9,
earnings_14,
DOW_JONES_18,
crisis_10,
economic_13,
gains,
secretary_2,
holiday_4,
politics_17,
elections_8,
nyse_20,
labor,
bank,
governor_4,
DOW_JONES_6,
earnings_12,
default_6,
governor_2,
DOW_JONES_8,
republican_6,
legal_1,
success,
buy_19,
sell,
default_2,
kitchen_20,
secretary_10,
buy_7,
kentucky_10,
wisconsin_12,
elections_6,
kentucky_20,
republican_3,
virginia,
DOW_JONES_20,
elections_11,
legal_7,
lifestyle_3,
legal_4,
election_5,
loss,
portfolio,
fine,
default_14,
union_13,
college,
election_11,
kitchen,
committee_18,
wisconsin,
DOW_JONES_13,
committee_19,
credit_5,
kentucky_12,
inc_13,
ohio_10,
conflict,
senate_7,
secretary_6,
tennessee,
kitchen_12,
governor_14,
inc,
energy_8,
corporation_11,
DOW_JONES_15,
legal_20,
committee_6,
corporation_7,
energy_18,
bubble,
senate_11,
companies,
secretary_3,
political,
inc_15,
health_11,
secretary_4,
dividend,
lifestyle_9,
committee_1,
legal_6,
energy_3,
ore,
housing,
kitchen_15,
buy_20,
wisconsin_20,
washington,
lifestyle_14,
nyse_3,
politics_13,
legal_11,
default_10,
police,
stocks,
health,
republican_15,
crisis_13,
dow_jones_14,
energy_6,
dow_jones_11,
holiday_12,
kentucky_16,
dow jones,
democratic,
crash,
election_9,
legal_9,
default_13,
earnings_2,
governor_17,
kitchen_7,
inc_1,
nyse_1,
leverage,
energy_9,
gold,
stats,
party,
DOW_JONES_5,
energy_10,
health_5,
senate_5,
project,
travel,
gain,
committee_20,
committee_12,
fed,
corporation_4,
economic,
secretary_16,
corporation_20,
governor_9,
economic_14,
republican_20,
texas,
crisis_6,
target_return,
wisconsin_15,
economic_7,
kitchen_2,
debt,
default_17,
kentucky_11,
governor_11,
republican_8,
union_17,
crisis_3,
community,
wisconsin_1,
wisconsin_18,
holiday_5,
corporation_12,
management,
greed,
lifestyle_12,
politics_15,
election_20,
kitchen_19,
economic_10,
earnings_17,
secretary_18,
republican_4,
legal_14,
elections_5,
ltd,
fond,
committee_17,
holiday_3,
governor_8,
tourism,
wisconsin_13,
senate_13,
senate_9,
energy_2,
health_12,
election_6,
wisconsin_4,
wisconsin_10,
secretary_8,
buy,
hedge,
holiday_11,
buy_10,
ohio_12,
republican_14,
minister,
crisis_5,
lifestyle_17,
ohio_18,
firm,
voters,
house,
wisconsin_11,
inc_9,
ceo,
fun,
earnings_19,
legal_18,
headlines,
technology,
elections_19,
energy_11,
DOW_JONES_12,
present,
credit_4,
credit_7,
governor_10,
buy_8,
pennsylvania_3,
credit_15,
earnings_18,
dow_jones_10,
energy_12,
senate_16,
returns,
nyse_7,
ring,
members,
energy_4,
corporation_19,
DOW_JONES_17,
kentucky_7,
buy_18,
legal_3,
kentucky,
pennsylvania_4,
DOW_JONES_11,
governor_15,
committee_3,
governor_18,
holiday_14,
secretary,
DOW_JONES_19,
pennsylvania_20,
car,
republican_5,
kitchen_1,
restaurant,
pennsylvania_18,
union_12,
color_5,
election_2,
credit_16,
kentucky_3,
color_18,
environment,
crisis_4,
health_2,
justice,
DOW JONES,
nasdaq,
marriage,
lifestyle_19,
ohio_20,
pennsylvania_14,
pennsylvania_19,
legal_17,
economic_9,
buy_17,
crisis_20,
governor_12,
crisis_14,
BUY AND HOLD,
elections_9,
republican_10,
color,
credit_19,
nyse_4,
ohio_13,
health_18,
court,
economic_11,
service,
trader,
buy_16,
kitchen_10,
global,
ohio_14,
short sell,
elections_3,
pennsylvania_6,
lifestyle_16,
security,
union_2,
votes,
union_7,
senate_20,
credit_3,
war,
opportunity,
crisis_7,
kitchen_4,
energy,
election_17,
inc_8,
social,
health_15,
nyse_12,
senate_6,
committee_9,
corporation_16,
politics_16,
crisis_17,
food,
revenue,
earnings_16,
health_19,
corporation_15,
banking,
republican_13,
wisconsin_8,
county,
kentucky_4,
republican_7,
ohio_19,
governor_5,
republican_2,
secretary_19,
economic_17,
union,
pennsylvania_15,
pennsylvania_16,
pennsylvania_8,
earnings_10,
ohio_9,
market,
economic_6,
transaction,
representatives,
health_20,
color_12,
lifestyle_4,
lifestyle_15,
union_19,
inc_16,
nyse_14,
earnings_15,
credit_1,
senate_3,
crisis_8,
union_20,
default_12,
nyse_16,
governor_1,
governor_19,
forex,
ministry,
crisis_1,
ohio_8,
kentucky_1,
politics_5,
politics_19,
corporation_5,
credit_2,
election_15,
health_16,
union_5,
cancer,
business,
ohio_15,
politics_14,
holiday_2,
kitchen_3,
holiday,
garden,
corporation_14,
holiday_1,
health_17,
return,
default_7,
lifestyle_1,
president,
dow_jones_6,
energy_15,
health_8,
lifestyle_5,
corporation_1,
buy_3,
holiday_6,
secretary_17,
ohio_6,
color_10,
senate_4,
legal_13,
rare earths,
secretary_14,
development,
served,
credit_11,
lifestyle_6,
secretary_11,
legal_2,
economic_15,
governor_3,
politics_6,
legal_5,
energy_13,
kitchen_16,
elections_12,
credit_6,
earnings_3,
kitchen_14,
unemployment,
health_13,
politics_7,
legal_12,
inc_2,
earnings_9,
secretary_7,
dow_jones_16,
inc_18,
lifestyle_20,
illinois,
economic_3,
pennsylvania_2,
governor_20,
lifestyle_18,
energy_19,
republican_9,
ohio_2,
rights,
holiday_13,
kentucky_9,
union_4,
economic_8,
republican_16,
buy_14,
elections_4,
republican_11,
buy_1,
elections_2,
earnings_11,
holiday_7,
committee,
seats,
color_15,
inc_4,
governor,
dow_jones_12,
elections,
