feature,feature_score
bonds_2,0.02778819638995345
cash_2,0.001360194718241176
cash_3,0.002044226845873013
cash_5,0.0419765541289003
cash_7,0.010590124956181224
cash_16,0.0022186384228104553
default_2,0.000355519977480031
default_4,0.04537845970653496
environment_1,0.00381439711241949
growth_3,0.012547715686048044
happy_4,0.0014013343973682617
happy_14,0.00016304717941297185
market_2,0.03708634962665213
market_5,0.003316840040271781
market_10,0.0004417938693490243
members_2,0.009629126563568234
members_3,0.00580969621818832
money_3,0.0017494179753979832
portfolio_1,0.0039619156787876674
portfolio_5,0.03179941843019463
portfolio_10,0.00024325376793381636
project_2,0.025722257307666318
representatives_15,0.0019347904116175925
representatives_18,0.03354106237863818
secretary_2,0.004562766810656391
society_18,0.026777783135222073
fed_18,
elected,
services,
happy_11,
earnings,
market_1,
media,
money_1,
market_4,
short selling,
products_1,
cash_11,
project_3,
earnings_20,
garden_18,
market_18,
economics,
project_8,
members_17,
oil,
project_14,
legal_10,
law,
credit,
invest,
missouri,
political_17,
bonds_15,
political_9,
products_2,
carolina,
crisis,
money,
growth_13,
portfolio_13,
market_19,
growth_18,
project_4,
society_5,
garden_13,
default,
project_18,
happy_13,
fed_15,
products_11,
happy_17,
metals,
crisis_12,
happy_5,
default_1,
money_2,
government,
derivatives,
garden_3,
earnings_5,
arts,
growth_5,
bonds_9,
secretary_5,
happy,
secretary_13,
rich,
world,
bonds_8,
products_4,
happy_3,
ohio,
crisis_18,
markets,
growth_4,
train,
money_10,
environment_4,
bonds_3,
legal_19,
cash_4,
members_15,
project_6,
products_18,
default_3,
crisis_2,
lifestyle,
market_20,
council,
earnings_1,
cash_20,
case,
corporation,
crisis_16,
fed_20,
secretary_1,
happy_2,
stock market,
members_11,
money_15,
district,
members_12,
society_3,
fed_19,
pennsylvania,
growth_8,
investment,
chance,
default_18,
representatives_9,
representatives_13,
market_3,
market_8,
money_18,
fed_4,
movement,
products_13,
financial markets,
members_19,
cash,
movie,
project_9,
fed_7,
bonds_18,
market_15,
environment_2,
crisis_9,
secretary_20,
profit,
republican,
cash_14,
georgia,
act,
growth_14,
earnings_14,
earnings_4,
million,
project_19,
crisis_10,
society_11,
gains,
political_20,
labor,
project_15,
project_13,
bank,
earnings_12,
default_6,
happy_12,
legal_1,
success,
sell,
environment_16,
secretary_10,
virginia,
legal_7,
legal_4,
loss,
portfolio,
fine,
default_14,
fed_5,
bonds_19,
college,
members_18,
kitchen,
wisconsin,
conflict,
secretary_6,
tennessee,
growth_20,
inc,
money_11,
legal_20,
products_6,
bubble,
companies,
money_7,
secretary_3,
political,
secretary_4,
dividend,
society_1,
products_20,
legal_6,
representatives_5,
ore,
growth_7,
housing,
washington,
legal_11,
default_10,
police,
stocks,
health,
portfolio_7,
crisis_13,
garden_19,
happy_20,
dow jones,
democratic,
crash,
legal_9,
default_13,
earnings_2,
growth_2,
leverage,
gold,
stats,
party,
project,
travel,
gain,
environment_10,
happy_16,
fed,
portfolio_20,
economic,
secretary_16,
growth_6,
portfolio_9,
happy_7,
portfolio_3,
garden_1,
fed_8,
money_8,
texas,
secretary_15,
crisis_6,
target_return,
products_9,
debt,
political_18,
default_17,
portfolio_19,
crisis_3,
environment_9,
community,
members_8,
money_16,
growth_12,
management,
greed,
political_1,
environment_11,
earnings_17,
portfolio_8,
secretary_18,
market_9,
legal_14,
ltd,
fond,
happy_8,
portfolio_14,
tourism,
representatives_14,
society_13,
fed_12,
secretary_8,
buy,
society_12,
society_14,
hedge,
society_7,
garden_14,
minister,
crisis_5,
representatives_4,
firm,
voters,
house,
ceo,
fun,
earnings_19,
legal_18,
headlines,
technology,
present,
members_5,
happy_1,
earnings_18,
returns,
ring,
members,
market_16,
garden_9,
legal_3,
society_10,
representatives_11,
kentucky,
environment_14,
political_4,
products_10,
secretary,
environment_20,
car,
garden_4,
money_13,
restaurant,
portfolio_12,
fed_10,
political_8,
environment,
crisis_4,
bonds_17,
justice,
DOW JONES,
nasdaq,
marriage,
