feature,feature_score
cancer_17,0.03291691422407545
cash_2,0.003400937836001933
conflict_13,0.019710620827124676
conflict_15,0.0042005902620461414
gain_2,0.00032439334911349947
portfolio_1,9.859537670453814e-05
portfolio_3,0.008020610745375282
portfolio_7,0.0011053234855155818
portfolio_16,0.036531086283248276
president_1,0.008644556790200294
religion_7,0.007771574510427247
ring_20,0.020463544999664775
tennessee_9,0.007899078304970164
tourism_4,0.017131916121224847
senate,
financial,
companies_15,
trader_18,
political,
tennessee_17,
travel_7,
markets_9,
gold,
companies_7,
judge,
companies_19,
ring_16,
development_17,
law_5,
tennessee_6,
law_4,
ring_13,
ceo_14,
ceo_16,
oil,
car,
travel_15,
college,
missouri_3,
tourism_11,
restaurant,
travel_12,
community,
freedom,
garden,
lifestyle_7,
banking_14,
finance,
religion_13,
religion_1,
gain_5,
ceo_19,
social,
council_4,
gain_12,
election,
cash_5,
lifestyle_17,
secretary,
trader,
missouri_5,
illinois_13,
marketing_19,
tourism,
county,
cancer_5,
conflict_11,
council_19,
georgia,
rare earths,
tennessee_13,
portfolio_8,
lifestyle_14,
transaction,
conflict_20,
gains_8,
leverage,
companies_14,
ltd,
law_7,
lifestyle_13,
gains,
gains_18,
illinois_16,
housing,
development_12,
firm,
society_15,
companies_17,
law_2,
gain_3,
president_13,
tourism_10,
marketing_20,
tennessee_18,
conflict_3,
companies,
trader_11,
ring_14,
president_5,
cancer_20,
cancer_11,
president_8,
cash_14,
banking_12,
cancer_13,
ceo_12,
BUY AND HOLD,
development,
council_12,
missouri_16,
president_18,
seats,
cash_13,
development_9,
markets_12,
cancer_3,
development_2,
missouri_20,
companies_12,
tourism_5,
ceo_20,
cancer_7,
missouri_8,
trader_1,
travel_11,
illinois_17,
illinois_11,
marketing_17,
served,
law_6,
happy,
founded,
travel_5,
banking_5,
gain_20,
council_1,
council_10,
portfolio_6,
markets_1,
cash_17,
ring_4,
consumption,
william,
stats,
companies_1,
trader_9,
arts,
ceo,
illinois_8,
dividend,
council_9,
tennessee_15,
banking_19,
lifestyle,
companies_2,
gains_2,
illinois_3,
markets_16,
business,
conflict_12,
religion_9,
lifestyle_6,
society_3,
trader_12,
travel_1,
stock market,
lifestyle_1,
society_11,
tourism_19,
environment,
water,
cancer_6,
services,
marketing_10,
project,
home_10,
gains_5,
lifestyle_3,
texas,
markets_17,
earnings,
movement,
home_15,
marketing,
home_18,
gain_14,
development_20,
banking_8,
council_7,
home_19,
illinois_12,
home_8,
illinois_1,
vermont,
council_16,
trader_17,
markets_15,
society_16,
tennessee,
companies_18,
default,
gains_6,
religion_5,
crisis,
marketing_2,
marketing_7,
ring_2,
trader_14,
virginia,
ring_3,
forex,
gain_16,
tourism_9,
marketing_5,
ring_9,
york,
law_10,
police,
travel_17,
president_19,
democratic,
portfolio,
council_14,
president_11,
cash_7,
trader_10,
portfolio_11,
banking,
conflict_7,
religion_12,
ring_12,
conflict_16,
economy,
society_1,
culture,
debt,
ring_7,
law_13,
travel_4,
energy,
lifestyle_19,
party,
tourism_16,
travel_3,
development_7,
markets_2,
missouri_6,
ring_10,
tourism_18,
religion_10,
gain_15,
markets_14,
voters,
markets_4,
fun,
development_18,
home_7,
banking_9,
investment,
cancer_8,
ring_19,
missouri_12,
ceo_17,
travel_20,
trader_13,
cancer_18,
religion_18,
president_2,
color,
gains_15,
cash_20,
marketing_14,
development_10,
gains_13,
justice,
cancer,
credit,
conflict_6,
illinois_14,
conflict,
illinois_18,
cash_19,
revenue,
illinois_6,
lifestyle_5,
missouri_15,
loss,
trader_7,
council_11,
republican,
case,
home_17,
society_20,
illinois_15,
council_3,
ore,
ceo_2,
wisconsin,
gain_9,
companies_4,
council_13,
council_15,
development_16,
president_4,
target_return,
bonds,
companies_3,
gains_17,
gains_3,
portfolio_19,
tennessee_2,
stocks,
development_14,
banking_4,
banking_16,
cancer_19,
banking_15,
society,
gains_11,
society_13,
fond,
council_18,
tourism_3,
religion_20,
gains_4,
sell,
home_5,
return,
travel_8,
ceo_1,
banking_6,
gain_10,
home_9,
travel_14,
religion_16,
global,
religion_4,
cash_1,
members,
ohio,
tennessee_5,
cancer_2,
law_1,
greed,
washington,
ring_1,
cash_18,
consume,
banking_3,
gains_7,
nyse,
economic,
president_14,
cancer_10,
religion_3,
dow jones,
development_11,
fed,
lifestyle_18,
missouri,
trader_20,
illinois_19,
home_1,
society_10,
train,
gains_16,
tourism_17,
gains_1,
ceo_4,
missouri_19,
ring_15,
bank,
metals,
home,
trader_4,
travel_13,
returns,
hedge,
security,
tennessee_19,
derivatives,
rich,
council_6,
ceo_8,
house,
conflict_10,
management,
missouri_7,
invest,
travel,
home_4,
conflict_8,
development_8,
economics,
council_17,
missouri_4,
society_14,
council_5,
war,
food,
market,
trader_16,
marriage,
law_14,
council_8,
cash_8,
development_3,
travel_9,
ceo_7,
president_10,
marketing_13,
tennessee_20,
cancer_4,
union,
marketing_16,
religion,
tourism_7,
travel_2,
conflict_2,
religion_19,
markets_5,
inc,
banking_13,
companies_5,
development_15,
headlines,
legal,
development_13,
governor,
ceo_9,
marketing_9,
portfolio_10,
tourism_12,
tennessee_16,
ceo_6,
society_2,
president_20,
home_14,
markets_6,
portfolio_13,
marketing_3,
ring_5,
ministry,
society_19,
markets_7,
minister,
district,
portfolio_15,
banking_11,
companies_20,
law_12,
companies_10,
tourism_6,
success,
gain_17,
DOW JONES,
missouri_17,
portfolio_14,
lifestyle_12,
cash_6,
marketing_11,
profit,
development_1,
gains_12,
home_13,
law_19,
cancer_1,
buy,
law_8,
gain_7,
gain_1,
lifestyle_11,
products,
president_7,
companies_9,
trader_6,
home_12,
cash_15,
markets,
conflict_17,
cash_11,
tourism_2,
gain_11,
companies_13,
missouri_10,
marketing_18,
religion_6,
short selling,
markets_10,
missouri_18,
religion_14,
conflict_14,
ceo_13,
ring_8,
money,
