feature,feature_score
ceo_4,0.001889821768112805
chance_11,0.008539918126393818
consume_17,0.030775765991650182
consumption_10,0.004782356499089139
consumption_18,0.03757510120189045
earnings_19,0.011088347367248931
forex_13,0.02221151120946522
health_2,0.002302941264297797
housing_4,0.03215594241431084
kentucky_2,0.0316899839211423
law_3,0.0031995497202880183
lifestyle_1,0.021011370268346773
minister_2,0.024023923842838114
minister_4,0.031169513964363696
minister_6,0.04675450635382573
ore_8,0.0032158717838322763
representatives_4,0.020039290598495723
revenue_8,0.040703716009498805
served_10,0.020298693944544283
technology_2,0.042012428067981805
trader_1,0.038655254231146505
trader_10,0.03411650882641548
transaction_8,0.049150191651528834
district_16,
fed_18,
debt_7,
federal_2,
elected,
services,
consume_7,
marketing_17,
movie_9,
politics_3,
union_14,
earnings,
media,
firm_10,
social_11,
act_2,
products_1,
housing_10,
oil,
movie_1,
inc_10,
law,
consume_11,
missouri,
transaction_3,
products_2,
health_10,
corporation_13,
pennsylvania_1,
revenue_15,
minister_14,
revenue_4,
revenue_19,
society_5,
banking_17,
pennsylvania_17,
law_5,
financial_18,
lifestyle_7,
nyse_13,
metals,
corporation_9,
security_9,
money_2,
companies_14,
derivatives,
ceo_5,
law_6,
earnings_5,
arts,
debt_15,
bonds_9,
ceo_13,
committee_5,
happy,
secretary_13,
technology_13,
rich,
world,
politics_4,
firm_11,
bonds_8,
business_8,
revenue_5,
chance_12,
forex_7,
ohio,
federal_7,
chance_13,
markets,
nyse_17,
marketing_3,
bank_6,
bonds_3,
energy_5,
products_18,
services_3,
union_8,
energy_1,
ore_16,
politics_18,
health_4,
council,
earnings_1,
movie_4,
case,
corporation,
district_17,
money_15,
consume_16,
bank_5,
financial_16,
lifestyle_2,
ore_13,
served_5,
society_3,
fed_19,
consume_10,
technology_11,
federal_20,
chance,
district_9,
business_13,
kentucky_5,
inc_12,
trader_17,
business_3,
financial_12,
health_1,
credit_20,
energy_17,
money_18,
transaction_5,
fed_4,
movement,
products_13,
consume_5,
financial markets,
security_11,
financial_15,
committee_7,
trader_13,
bonds_18,
companies_11,
nyse_9,
secretary_20,
profit,
inc_14,
cancer_14,
court_16,
office_4,
banking_18,
act,
million,
earnings_14,
consume_4,
gains,
council_10,
financial_7,
revenue_11,
nyse_20,
court_2,
office_3,
cancer_15,
financial_19,
marketing_8,
success,
ceo_8,
sell,
secretary_10,
ceo_12,
kentucky_10,
kentucky_20,
virginia,
portfolio,
companies_4,
consume_18,
ore_2,
cancer_18,
management_9,
committee_18,
credit_5,
act_20,
inc_13,
conflict,
tennessee,
management_5,
business_11,
inc,
office_20,
corporation_11,
chance_2,
corporation_7,
social_5,
trader_9,
technology_17,
act_8,
companies,
money_7,
secretary_3,
health_11,
ore_3,
dividend,
finance_2,
lifestyle_9,
society_1,
products_20,
consumption_20,
representatives_5,
marketing_1,
washington,
lifestyle_14,
nyse_3,
court_11,
police,
stocks,
health,
marketing_6,
revenue_7,
district_14,
firm_4,
forex_17,
minister_11,
democratic,
crash,
business_7,
earnings_2,
transaction_19,
inc_1,
minister_8,
leverage,
energy_9,
stats,
technology_18,
project,
travel,
federal_17,
movie_2,
transaction_14,
finance_6,
secretary_16,
transaction_4,
fed_8,
money_8,
texas,
security_6,
money_3,
debt,
firm_13,
marketing_13,
kentucky_11,
finance_19,
community,
money_16,
trader_5,
lifestyle_12,
management,
companies_19,
finance_15,
banking_2,
management_14,
ore_14,
consume_9,
marketing_20,
earnings_17,
services_12,
management_18,
ltd,
fond,
law_8,
tourism,
health_12,
cancer_4,
finance_10,
technology_7,
bonds_2,
debt_14,
trader_11,
minister,
debt_18,
movie_14,
act_17,
lifestyle_17,
voters,
house,
inc_9,
ceo,
fun,
technology,
minister_13,
energy_11,
technology_3,
present,
credit_4,
movie_6,
trader_2,
earnings_18,
banking_3,
services_11,
housing_2,
office_12,
cancer_6,
returns,
bank_1,
debt_6,
ring,
energy_4,
corporation_19,
kentucky_7,
transaction_15,
companies_15,
ceo_18,
pennsylvania_4,
management_15,
committee_3,
consumption_2,
council_7,
car,
chance_16,
served_16,
money_13,
office_18,
restaurant,
ceo_19,
district_10,
fed_10,
firm_1,
finance_11,
forex_12,
kentucky_3,
environment,
forex_9,
bonds_17,
security_19,
nasdaq,
district_20,
marriage,
pennsylvania_14,
security_5,
security_15,
pennsylvania_19,
BUY AND HOLD,
transaction_16,
management_16,
consumption_4,
nyse_4,
health_18,
office_1,
service,
housing_19,
global,
firm_19,
representatives_17,
pennsylvania_6,
union_7,
social_17,
consume_8,
chance_7,
union_10,
firm_20,
war,
representatives_2,
office_19,
products_7,
money_17,
energy,
inc_8,
consume_1,
nyse_12,
banking_6,
corporation_16,
companies_17,
food,
housing_14,
revenue,
cancer_8,
health_19,
corporation_15,
banking,
forex_6,
services_13,
forex_18,
chance_10,
transaction_6,
revenue_14,
cancer_13,
pennsylvania_15,
services_9,
forex_5,
transaction,
social_2,
lifestyle_4,
union_19,
inc_16,
money_12,
services_8,
management_19,
nyse_14,
society_19,
consumption_1,
earnings_15,
credit_1,
ore_18,
products_5,
revenue_20,
minister_10,
forex,
ceo_3,
services_18,
corporation_5,
credit_2,
banking_7,
management_10,
representatives_20,
act_6,
social_12,
union_5,
politics_10,
business,
politics_14,
council_4,
office_17,
act_11,
law_16,
cancer_2,
corporation_14,
minister_12,
office_5,
return,
representatives_3,
transaction_12,
council_9,
health_8,
housing_12,
secretary_17,
fed_1,
court_9,
bank_17,
law_10,
credit_11,
bank_11,
trader_8,
representatives_1,
technology_15,
movie_3,
society_20,
management_6,
district_11,
movie_5,
federal_10,
politics_6,
energy_13,
served_7,
finance_18,
finance_20,
bank_8,
law_1,
finance_3,
trader_20,
unemployment,
bonds_11,
health_13,
inc_2,
debt_11,
financial_17,
secretary_7,
financial_2,
council_19,
court_19,
business_12,
housing_17,
pennsylvania_2,
security_1,
representatives_12,
lifestyle_18,
representatives_10,
energy_19,
rights,
cancer_11,
social_6,
kentucky_9,
cancer_7,
union_4,
banking_10,
bonds_5,
technology_1,
revenue_2,
banking_19,
society_4,
companies_9,
earnings_11,
council_8,
banking_8,
housing_16,
products_15,
consumption_6,
housing_8,
management_20,
transaction_9,
consume_2,
banking_14,
secretary_9,
fed_13,
consume_12,
lifestyle_8,
products_17,
security_10,
nyse_18,
debt_10,
credit_18,
consume_15,
council_14,
energy_14,
financial_4,
financial_5,
served_3,
services_2,
society,
technology_6,
inc_20,
financial_8,
pennsylvania_9,
consume_3,
firm_2,
committee_14,
products_19,
district_7,
nyse_2,
earnings_8,
energy_7,
fed_11,
society_2,
ore_12,
pennsylvania_7,
trader_12,
office_16,
chance_18,
business_15,
bank_13,
religion,
credit_13,
marketing,
revenue_18,
movie_8,
ceo_17,
act_12,
committee_2,
massachusetts,
management_11,
firm_15,
pennsylvania_10,
companies_7,
kentucky_6,
consumption_11,
finance_4,
business_19,
ore_9,
consumption_5,
consumption,
minister_3,
committee_4,
bank_12,
law_19,
bonds_12,
energy_20,
social_15,
act_3,
marketing_12,
bonds_16,
economy,
district_8,
marketing_16,
