feature,feature_score
banking_7,0.029958188393038127
banking_11,0.01089804327125109
banking_12,0.047224226099321705
banking_13,0.005621084933635359
banking_15,0.022541184021769255
cash_1,2.383282254748314e-05
cash_7,0.043391358872662024
democratic_15,0.001792845793466253
million_5,0.0252516992354457
sell_1,0.04338838966882588
sell_8,0.027530053393623685
stats_15,0.002509088150991464
elected,
services,
stock_market_11,
earnings,
media,
firm_10,
labor_16,
short selling,
cash_11,
oil_17,
stats_14,
economics,
oil,
stats_7,
DOW_JONES_10,
law,
credit,
sell_15,
invest,
missouri,
stats_12,
carolina,
crisis,
money,
cash_16,
banking_17,
default,
dow_jones_20,
vermont_13,
firm_9,
metals,
train_2,
fun_8,
government,
derivatives,
arts,
fun_3,
democratic_14,
happy,
rich,
world,
firm_11,
dow_jones_4,
ohio,
fun_13,
firm_5,
markets,
oil_20,
train,
firm_16,
stats_10,
party_17,
cash_4,
party_1,
million_8,
lifestyle,
council,
cash_20,
case,
corporation,
labor_6,
dow_jones_2,
dow_jones_15,
stock market,
party_16,
district,
party_15,
DOW_JONES_14,
party_4,
pennsylvania,
investment,
chance,
vermont_5,
democratic_10,
dow_jones_17,
movement,
democratic_12,
dow_jones_5,
financial markets,
cash,
movie,
train_18,
labor_5,
sell_2,
oil_1,
million_4,
train_19,
firm_18,
democratic_17,
stock_market_10,
profit,
cash_2,
stock_market_9,
train_10,
stock_market_8,
vermont_4,
dow_jones_3,
republican,
dow_jones_13,
fun_20,
banking_18,
cash_14,
stock_market_4,
georgia,
train_12,
act,
million,
dow_jones_9,
party_10,
DOW_JONES_18,
gains,
finance_16,
stock_market_2,
labor,
million_12,
million_6,
million_11,
bank,
DOW_JONES_6,
train_16,
fun_16,
DOW_JONES_8,
train_9,
success,
dow_jones_8,
sell,
vermont_11,
cash_3,
virginia,
DOW_JONES_4,
DOW_JONES_20,
loss,
portfolio,
fine,
finance_9,
stats_19,
firm_12,
vermont_14,
college,
oil_3,
banking_4,
oil_4,
kitchen,
wisconsin,
DOW_JONES_13,
stats_2,
stats_20,
conflict,
stats_16,
stock_market_18,
tennessee,
vermont_12,
stock_market_1,
inc,
DOW_JONES_15,
million_17,
bubble,
companies,
sell_13,
political,
vermont_19,
dividend,
finance_2,
ore,
housing,
stats_17,
washington,
train_15,
labor_10,
democratic_13,
labor_20,
police,
stocks,
million_15,
health,
party_14,
finance_5,
firm_4,
dow_jones_14,
dow_jones_11,
party_19,
dow jones,
democratic,
crash,
million_10,
party_20,
oil_14,
labor_14,
leverage,
gold,
stats,
party,
DOW_JONES_5,
labor_11,
train_8,
project,
travel,
gain,
vermont_18,
fed,
finance_6,
economic,
stats_6,
train_14,
train_7,
banking_20,
texas,
target_return,
debt,
firm_13,
oil_19,
labor_18,
finance_19,
community,
million_16,
fun_2,
management,
greed,
stock_market_7,
party_9,
finance_15,
banking_2,
vermont_16,
million_14,
labor_9,
stats_5,
stats_8,
sell_20,
ltd,
fond,
million_7,
tourism,
finance_10,
buy,
hedge,
finance_12,
democratic_4,
minister,
democratic_8,
finance_7,
firm,
voters,
house,
democratic_3,
ceo,
fun,
finance_1,
dow_jones_18,
headlines,
technology,
oil_7,
DOW_JONES_12,
present,
vermont_3,
banking_3,
dow_jones_10,
firm_17,
returns,
ring,
fun_6,
members,
finance_14,
stock_market_13,
stock_market_16,
DOW_JONES_17,
kentucky,
firm_14,
DOW_JONES_11,
democratic_20,
train_6,
secretary,
DOW_JONES_19,
car,
restaurant,
firm_1,
finance_11,
stats_3,
oil_15,
environment,
stats_11,
justice,
DOW JONES,
nasdaq,
marriage,
labor_17,
party_3,
train_1,
stats_9,
vermont_6,
BUY AND HOLD,
million_18,
color,
cash_5,
democratic_18,
court,
train_3,
fun_12,
service,
trader,
global,
short sell,
firm_19,
oil_16,
security,
democratic_6,
votes,
cash_13,
firm_20,
fun_9,
war,
opportunity,
fun_18,
cash_10,
vermont_15,
oil_13,
energy,
social,
banking_6,
stock_market_15,
food,
revenue,
sell_6,
banking,
county,
stats_13,
vermont_8,
firm_3,
union,
oil_9,
market,
transaction,
representatives,
labor_7,
sell_12,
train_17,
sell_16,
forex,
train_20,
ministry,
democratic_19,
million_1,
fun_5,
democratic_5,
train_4,
banking_5,
cancer,
business,
banking_1,
holiday,
labor_19,
garden,
return,
stats_4,
president,
sell_11,
dow_jones_6,
cash_8,
oil_6,
stock_market_14,
fun_17,
stock_market_6,
rare earths,
development,
served,
fun_11,
labor_12,
million_19,
firm_7,
democratic_9,
party_5,
finance_18,
finance_20,
labor_2,
sell_5,
finance_3,
unemployment,
stock_market_20,
dow_jones_16,
labor_13,
stats_18,
stock_market_5,
labor_15,
illinois,
rights,
banking_10,
banking_19,
committee,
seats,
sell_14,
banking_8,
governor,
fun_7,
dow_jones_12,
sell_4,
train_11,
elections,
DOW_JONES_2,
firm_8,
stock_market_19,
banking_14,
million_2,
party_8,
oil_12,
party_11,
oil_2,
office,
party_7,
cash_18,
stats_1,
society,
dow_jones_1,
inflation,
nyse,
firm_2,
vermont_1,
fun_19,
DOW_JONES_16,
culture,
democratic_11,
labor_8,
banking_9,
train_5,
democratic_2,
sell_9,
cash_19,
religion,
DOW_JONES_9,
marketing,
million_9,
vermont_9,
election,
oil_10,
massachusetts,
labor_4,
DOW_JONES_3,
cash_12,
fun_14,
firm_15,
fun_10,
finance_4,
financial,
cash_15,
party_6,
consumption,
democratic_1,
party_12,
vermont_10,
vermont_2,
vermont_20,
million_20,
vermont_7,
william,
cash_17,
labor_3,
fun_1,
economy,
party_13,
york,
million_3,
party_2,
industry,
oil_18,
labor_1,
stock_market_3,
DOW_JONES_7,
finance_17,
firm_6,
legal,
finance,
home,
banking_16,
water,
finance_13,
dow_jones_7,
sell_3,
senate,
cash_9,
million_13,
train_13,
bonds,
risk,
founded,
judge,
stock_market_17,
dow_jones_19,
democratic_7,
oil_8,
freedom,
politics,
finance_8,
DOW_JONES_1,
fun_4,
products,
vermont,
federal,
growth,
democratic_16,
vermont_17,
stock_market_12,
sell_10,
oil_11,
sell_19,
sell_17,
