feature,feature_score
conflict_1,0.0014867602795084524
founded_14,0.013887214929467637
gain_1,0.029875556594993063
gain_12,0.038478384651220006
tennessee_5,0.04523227134299522
william_17,0.03659418981036348
conflict_14,
elected,
services,
william_19,
court,
growth_15,
william_8,
earnings,
media,
firm_10,
service,
gain_16,
trader,
global,
short selling,
short sell,
william_2,
firm_19,
william_16,
security,
founded_18,
votes,
economics,
oil,
firm_20,
war,
opportunity,
crisis_7,
law,
credit,
growth_17,
invest,
missouri,
wisconsin_7,
energy,
social,
crisis_17,
food,
carolina,
revenue,
gain_18,
crisis,
wisconsin_9,
growth_9,
money,
banking,
growth_13,
wisconsin_8,
county,
growth_18,
default,
firm_3,
conflict_10,
union,
case_11,
firm_9,
metals,
crisis_12,
wisconsin_2,
william_3,
conflict_16,
conflict_4,
government,
derivatives,
market,
tennessee_14,
transaction,
tennessee_6,
representatives,
arts,
case_2,
growth_5,
happy,
gain_15,
rich,
world,
firm_11,
founded_10,
conflict_7,
case_7,
ohio,
crisis_8,
crisis_18,
firm_5,
markets,
growth_4,
train,
firm_16,
forex,
wisconsin_14,
ministry,
crisis_1,
crisis_2,
william_11,
founded_4,
lifestyle,
wisconsin_16,
council,
case,
corporation,
crisis_16,
cancer,
business,
stock market,
district,
william_15,
tennessee_15,
holiday,
gain_14,
garden,
case_18,
pennsylvania,
founded_17,
growth_8,
case_16,
return,
investment,
chance,
tennessee_20,
president,
gain_6,
founded_5,
gain_11,
movement,
financial markets,
cash,
movie,
founded_8,
conflict_9,
rare earths,
conflict_11,
development,
wisconsin_17,
served,
firm_18,
crisis_9,
gain_13,
profit,
case_19,
wisconsin_6,
william_7,
firm_7,
founded_9,
conflict_2,
tennessee_13,
tennessee_3,
republican,
tennessee_7,
georgia,
case_12,
act,
gain_10,
million,
growth_14,
crisis_10,
unemployment,
gains,
william_6,
tennessee_17,
growth_11,
labor,
bank,
founded_11,
illinois,
success,
wisconsin_12,
sell,
rights,
conflict_20,
founded_19,
case_8,
virginia,
loss,
portfolio,
fine,
case_10,
firm_12,
college,
conflict_12,
founded_1,
committee,
seats,
case_9,
governor,
tennessee_2,
kitchen,
wisconsin,
conflict,
elections,
tennessee,
gain_17,
firm_8,
case_1,
growth_20,
inc,
tennessee_1,
bubble,
companies,
william_12,
political,
case_20,
dividend,
office,
tennessee_10,
conflict_8,
tennessee_8,
ore,
growth_7,
housing,
gain_19,
william_4,
society,
wisconsin_20,
washington,
founded_6,
inflation,
case_5,
wisconsin_5,
police,
stocks,
nyse,
health,
founded_12,
william_5,
firm_2,
firm_4,
crisis_13,
william_1,
tennessee_12,
dow jones,
conflict_19,
democratic,
crash,
founded_16,
gain_20,
conflict_5,
gain_5,
growth_2,
growth_3,
leverage,
culture,
gold,
case_13,
stats,
party,
growth_16,
project,
travel,
gain,
founded_3,
fed,
religion,
founded_20,
economic,
marketing,
growth_6,
conflict_15,
election,
massachusetts,
tennessee_9,
texas,
crisis_6,
target_return,
wisconsin_15,
firm_15,
gain_9,
debt,
firm_13,
case_14,
crisis_11,
crisis_3,
wisconsin_3,
gain_2,
community,
wisconsin_1,
wisconsin_18,
financial,
growth_12,
william_20,
management,
greed,
consumption,
gain_3,
crisis_15,
ltd,
fond,
conflict_3,
gain_7,
william,
wisconsin_13,
tourism,
economy,
case_4,
wisconsin_4,
wisconsin_10,
buy,
conflict_13,
hedge,
tennessee_11,
york,
minister,
tennessee_18,
industry,
crisis_5,
gain_8,
growth_10,
case_3,
firm,
voters,
conflict_17,
house,
wisconsin_11,
ceo,
fun,
tennessee_4,
growth_1,
headlines,
technology,
firm_6,
legal,
finance,
present,
home,
wisconsin_19,
water,
william_13,
tennessee_16,
firm_17,
senate,
returns,
ring,
members,
crisis_19,
bonds,
risk,
kentucky,
founded,
firm_14,
william_10,
judge,
william_18,
founded_2,
freedom,
secretary,
politics,
william_9,
car,
william_14,
products,
vermont,
restaurant,
federal,
growth,
founded_15,
firm_1,
conflict_6,
case_17,
gain_4,
environment,
crisis_4,
founded_13,
conflict_18,
justice,
DOW JONES,
nasdaq,
marriage,
case_15,
founded_7,
growth_19,
consume,
case_6,
crisis_20,
crisis_14,
BUY AND HOLD,
tennessee_19,
blacklist,
color,
