feature,feature_score
bank_18,0.037067741783256884
fun_1,0.0008239379533069471
gain_1,0.004184909519268215
governor_8,0.0333810525582348
kentucky_5,0.045841665189822196
loss_5,0.027125169660528102
loss_9,0.03371606742830553
loss_15,0.026954779331208482
million_16,0.042276558879541216
million_20,0.024412981924417456
world_7,0.007449719990708624
world_3,
elections_14,
elections_18,
world_10,
elected,
services,
earnings,
media,
gain_16,
elections_16,
short selling,
election_10,
election_1,
economics,
world_14,
oil,
loss_1,
credit_12,
loss_20,
law,
credit,
returns_18,
invest,
missouri,
loss_10,
governor_16,
return_1,
carolina,
crisis,
money,
justice_8,
default,
election_19,
metals,
elections_20,
election_16,
fun_8,
return_19,
government,
derivatives,
election_18,
arts,
fun_3,
justice_5,
election_14,
happy,
loss_3,
served_14,
rich,
world,
return_17,
loss_8,
fun_13,
ohio,
return_4,
markets,
train,
world_18,
bank_6,
loss_14,
party_17,
stocks_4,
party_1,
election_12,
justice_2,
ore_16,
million_8,
lifestyle,
council,
case,
corporation,
kentucky_19,
return_5,
stock market,
party_16,
district,
bank_5,
elections_17,
party_15,
loss_13,
ore_13,
served_5,
world_16,
party_4,
returns_19,
elections_15,
pennsylvania,
bank_2,
investment,
chance,
credit_20,
election_4,
movement,
financial markets,
kentucky_8,
cash,
movie,
returns_10,
governor_7,
returns_14,
served_12,
million_4,
justice_12,
stocks_20,
gain_13,
profit,
return_11,
returns_7,
republican,
fun_20,
georgia,
return_15,
ore_6,
act,
gain_10,
million,
party_10,
gains,
justice_11,
elections_8,
justice_19,
labor,
million_12,
election_8,
million_6,
million_11,
stocks_14,
bank,
governor_4,
governor_2,
fun_16,
success,
sell,
kentucky_10,
elections_6,
kentucky_20,
virginia,
elections_11,
justice_15,
election_5,
loss,
portfolio,
fine,
justice_6,
college,
ore_2,
returns_4,
election_11,
returns_6,
kitchen,
kentucky_12,
wisconsin,
credit_5,
loss_19,
conflict,
tennessee,
gain_17,
justice_1,
governor_14,
inc,
stocks_13,
million_17,
world_4,
bubble,
companies,
served_10,
political,
world_17,
ore_3,
dividend,
ore,
housing,
justice_16,
washington,
ore_7,
party_14,
million_15,
police,
stocks,
return_16,
health,
justice_10,
party_19,
world_2,
kentucky_16,
dow jones,
democratic,
crash,
election_9,
gain_20,
million_10,
party_20,
governor_17,
virginia_5,
leverage,
gold,
return_10,
stats,
party,
returns_16,
project,
travel,
gain,
fed,
economic,
virginia_18,
governor_9,
served_2,
texas,
stocks_16,
target_return,
bank_20,
debt,
kentucky_11,
governor_11,
loss_12,
served_6,
return_2,
community,
world_19,
fun_2,
world_9,
management,
greed,
party_9,
return_3,
ore_14,
election_20,
virginia_19,
world_13,
million_14,
return_12,
elections_5,
ltd,
fond,
gain_7,
million_7,
stocks_6,
world_11,
tourism,
election_6,
return_14,
returns_15,
returns_20,
buy,
hedge,
world_12,
minister,
gain_8,
return_20,
firm,
voters,
house,
ceo,
virginia_11,
fun,
headlines,
technology,
elections_19,
return_7,
present,
credit_4,
credit_7,
governor_10,
credit_15,
stocks_10,
returns,
bank_1,
returns_8,
ring,
fun_6,
members,
kentucky_7,
virginia_12,
kentucky,
governor_15,
governor_18,
returns_5,
secretary,
car,
served_16,
justice_14,
restaurant,
virginia_3,
bank_15,
election_2,
credit_16,
kentucky_3,
environment,
virginia_17,
justice,
DOW JONES,
nasdaq,
marriage,
ore_4,
party_3,
governor_12,
ore_17,
elections_9,
BUY AND HOLD,
million_18,
color,
