feature,feature_score
arts_1,0.0378608697479664
bank_10,0.006952760150566547
business_6,0.02165631508011142
carolina_1,0.008864756393238549
color_1,0.007441975216472063
color_2,0.0033656816412725907
crisis_1,0.0056966435346334655
project_11,0.001093517379118503
rich_3,0.006365351150349112
rich_8,0.026031286993737395
secretary_2,0.011405455474922856
society_17,0.03340066303851353
elected,
services,
color_13,
health_14,
earnings,
media,
money_1,
business_16,
short selling,
project_3,
economics,
project_8,
oil,
carolina_4,
project_14,
law,
credit,
invest,
missouri,
service_7,
carolina,
crisis,
health_10,
money,
service_20,
project_4,
services_17,
society_5,
default,
project_18,
metals,
crisis_12,
money_2,
government,
derivatives,
county_14,
county_5,
arts,
democratic_14,
secretary_5,
happy,
color_20,
secretary_13,
rich,
world,
business_8,
ohio,
crisis_18,
arts_14,
business_18,
markets,
train,
arts_4,
money_10,
bank_6,
carolina_11,
project_6,
office_9,
services_3,
crisis_2,
business_5,
house_9,
lifestyle,
health_4,
council,
case,
corporation,
color_11,
crisis_16,
secretary_1,
stock market,
money_15,
district,
bank_5,
business_14,
house_2,
society_3,
pennsylvania,
bank_2,
investment,
chance,
business_13,
rich_12,
democratic_10,
business_3,
health_1,
money_18,
movement,
democratic_12,
financial markets,
cash,
movie,
project_9,
business_1,
business_4,
democratic_17,
crisis_9,
rich_13,
county_11,
secretary_20,
profit,
county_19,
color_4,
republican,
office_4,
georgia,
act,
house_13,
million,
project_19,
service_17,
crisis_10,
services_19,
society_11,
gains,
arts_17,
project_2,
labor,
office_2,
office_3,
project_15,
project_13,
bank,
house_10,
rich_10,
service_16,
service_5,
service_2,
arts_12,
success,
sell,
secretary_10,
virginia,
loss,
portfolio,
fine,
college,
kitchen,
wisconsin,
service_11,
conflict,
secretary_6,
tennessee,
house_14,
business_11,
inc,
money_11,
office_20,
bubble,
companies,
money_7,
house_18,
political,
secretary_3,
services_14,
health_11,
secretary_4,
dividend,
society_1,
arts_8,
ore,
housing,
washington,
service_8,
democratic_13,
police,
stocks,
county_9,
health,
county_8,
crisis_13,
service_3,
carolina_9,
rich_11,
dow jones,
democratic,
crash,
business_7,
leverage,
gold,
stats,
party,
health_5,
project,
travel,
gain,
fed,
economic,
arts_9,
carolina_20,
secretary_16,
service_4,
money_8,
texas,
secretary_15,
rich_18,
crisis_6,
office_8,
target_return,
bank_20,
debt,
money_3,
crisis_3,
arts_18,
community,
money_16,
management,
greed,
arts_13,
secretary_18,
services_12,
ltd,
fond,
house_15,
tourism,
health_12,
society_13,
secretary_8,
buy,
society_12,
society_14,
hedge,
society_7,
democratic_4,
minister,
crisis_5,
democratic_8,
county_10,
firm,
voters,
house,
rich_17,
democratic_3,
ceo,
fun,
headlines,
technology,
house_7,
service_1,
present,
house_5,
business_10,
services_11,
office_12,
returns,
bank_1,
ring,
carolina_18,
members,
service_18,
society_10,
kentucky,
services_10,
arts_7,
bank_18,
county_20,
democratic_20,
secretary,
car,
arts_2,
carolina_10,
money_13,
office_18,
restaurant,
bank_15,
county_13,
color_5,
democratic_15,
color_18,
environment,
crisis_4,
health_2,
arts_15,
society_18,
justice,
DOW JONES,
nasdaq,
marriage,
office_7,
county_3,
society_6,
crisis_20,
crisis_14,
BUY AND HOLD,
color,
house_6,
health_18,
carolina_14,
democratic_18,
court,
carolina_19,
bank_4,
office_1,
service,
trader,
global,
short sell,
arts_16,
security,
democratic_6,
votes,
house_4,
services_1,
war,
opportunity,
crisis_7,
office_19,
county_6,
